,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,28,-1,17,0,74,0,0,0,0,0,226  
1,Bhira,35,2,13,-2,79,0,0,0,-1,0,490  
2,Dahanu,26,-1,16,-1,77,-12,0,0,-1,0,200  
3,Goa(Panjim),32,0,18,-2,83,6,0,0,0,0.01,294  
4,Harnai,31,3,16,-5,62,4,0,0,0,0,252  
5,Mumbai (CLB),28,-1,19,0,75,-1,0,0,-1,0,216  
6,Mumbai (SCZ),31,0,15,-1,88,20,0,0,-1,0,235  
7,Ratnagiri,33,2,16,-3,66,4,0,0,0,0,301  
8,Ahmednagar,31,1,7,-5,71,11,0,0,0,0,62   
9,Jalgaon,28,-2,8,-4,73,6,0,10,8,1,75   
10,Jeur,-,-,11,-2,62,-3,0,0,0,0,62   
11,Kolhapur,28,-2,14,-1,47,-25,0,TR,-1,0,107  
12,Mahabaleshwar,26,0,13,0,55,-4,0,0,0,0,582  
13,Malegaon,30,0,12,1,84,20,0,0,-2,0,56   
14,Nasik,29,0,9,-1,77,12,0,1,1,TR,68   
15,Pune,29,-1,10,-1,95,13,0,0,0,0,74   
16,Pune AP(LHG),30,-,12,-,100,-,0,0,0,0,-
17,Sangli,29,-3,13,-1,72,0,0,8,7,1,67   
18,Satara,29,0,11,-2,84,13,0,0,-1,0,96   
19,Solapur,32,1,13,-3,49,-15,0,4,2,0,76   
20,Aurangabad,28,-1,11,0,60,0,0,5,4,TR,77   
21,Nanded,-,-,10,-4,51,-14,0,18,15,2,94   
22,Osmanabad,30,-,11,-,60,-,0,3,2,TR,82   
23,Parbhani,29,-1,12,-3,46,14,0,14,11,1,97   
24,Akola,29,-1,11,-3,72,9,0,54,47,5,83   
25,Amravati,28,-2,14,-1,74,21,0,33,28,3,89   
26,Brahmapuri,30,1,12,-1,60,-14,0,4,-4,TR,139  
27,Buldhana,28,1,12,-3,55,-2,0,28,22,3,85   
28,Chandrapur,-,-,9,-,69,-3,0,19,13,2,128  
29,Nagpur,29,0,9,-4,78,11,0,4,-5,TR,113  
30,Wardha,29,0,11,-3,64,6,0,9,3,1,109  
31,Yeotmal,28,-1,13,-2,50,-5,0,41,35,4,109  
32,Ahmedabad,27,-1,13,1,71,7,0,1,-1,0.07,78   
33,Delhi (PLM),19,-1,8,1,100,20,0,13,11,1,75   
34,Delhi (SFD),21,1,8,1,100,22,0,6,-6,1,78   
35,Bangalore A.P,-,-,19,-,100,19,0,31,27,3,-
36,Hyderabad,29,0,13,-3,64,-10,0,TR,-2,0,82   
