,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,29,2,-,,-,-,-,-,-,-,226  
1,Bhira,-,-,22,-,95,-1,166,591,105,70,490  
2,Dahanu,31,-1,25,-2,98,13,113,633,382,63,200  
3,Goa(Panjim),29,0,24,0,85,-4,20,797,185,87.98,294  
4,Harnai,29,-1,25,0,90,2,164,1054,639,111,252  
5,Mumbai (CLB),27,-4,25,-1,92,6,65,757,418,77.49,216  
6,Mumbai (SCZ),28,-3,25,-1,86,3,93,950,636,96.30,235  
7,Ratnagiri,29,-1,23,-2,80,-9,46,961,414,101,301  
8,Jalgaon,36,10,24,-1,95,18,9,51,-27,14,75   
9,Jeur,-,-,23,-,95,18,0,31,-49,9,62   
10,Kolhapur,25,-3,20,-2,90,2,43,45,52,33,107  
11,Mahabaleshwar,20,-1,18,1,100,1,366,845,363,111,582  
12,Malegaon,33,-1,24,6,95,21,2,135,59,17,56   
13,Nasik,32,1,22,-1,95,17,40,72,8,13,68   
14,Pune,27,-3,22,-1,98,20,60,153,55,33,74   
15,Pune AP(LHG),28,-,23,-,100,-,54,153,83,27,-
16,Sangli,25,-5,23,1,85,1,13,139,53,30,67   
17,Satara,25,-3,21,-1,95,15,98,190,48,29,96   
18,Solapur,30,-3,23,0,80,2,TR,37,-58,13,76   
19,Aurangabad,32,-1,23,0,85,7,TR,207,109,31,77   
20,Nanded,-,-,19,-,85,11,7,145,49,26,94   
21,Osmanabad,-,-,19,-,95,-,5,67,-42,21,82   
22,Parbhani,28,-7,24,0,85,10,3,153,49,29,97   
23,Akola,33,-2,23,-2,90,18,18,-,-,-,83   
24,Amravati,30,-5,22,-2,93,17,38,-,-,-,89   
25,Brahmapuri,27,-7,24,-1,83,07,42,-,-,-,139  
26,Buldhana,33,-1,23,1,80,1,3,-,-,-,85   
27,Chandrapur,-,-,24,-,98,25,67,-,-,-,128  
28,Nagpur,31,4,23,-2,100,27,11,-,-,-,113  
29,Wardha,29,6,24,0,92,18,48,-,-,-,109  
30,Yeotmal,26,8,21,-3,92,17,44,-,-,-,109  
31,Ahmedabad,39,1,29,1,72,-6,0,1,-49,6.50,78   
32,Delhi (PLM),36,-3,28,1,60,-2,3,48,18,19,75   
33,Delhi (SFD),-,-,26,-,70,8,11,41,9,15,78   
34,Bangalore A.P,27,-2,20,0,85,0,6,46,-10,28,-
35,Hyderabad,27,6,23,0,85,10,9,166,104,29,82   
