,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,34,2,25,1,85,8,0,23,22,2,226  
1,Bhira,-,-,23,-,85,8,0,78,77,8,490  
2,Dahanu,34,1,25,1,75,2,0,9,9,1,200  
3,Goa(Panjim),34,1,26,1,85,10,0,43,39,4.30,294  
4,Harnai,32,2,26,1,70,-6,0,53,52,5,252  
5,Mumbai (CLB),34,1,26,1,82,6,0,15,14,1.50,216  
6,Mumbai (SCZ),34,1,24,0,69,1,0,13,13,1.30,235  
7,Ratnagiri,33,1,26,1,75,2,0,1,0,5,301  
8,Jalgaon,41,-1,23,-1,50,2,0,83,75,8,75   
9,Jeur,37,-4,22,0,70,17,0,8,-2,1,62   
10,Kolhapur,38,1,-,,75,7,0,65,43,7,107  
11,Mahabaleshwar,30,-2,19,0,55,16,0,133,112,13,582  
12,Malegaon,40,0,23,2,50,14,0,34,31,3,56   
13,Nasik,37,-1,21,2,45,4,0,51,45,6,68   
14,Pune,39,1,23,3,45,-1,0,59,51,6,74   
15,Pune AP(LHG),39,-,25,-,37,-,0,64,55,6,-
16,Sangli,36,-3,23,1,85,16,0,64,48,6,67   
17,Satara,38,1,23,2,65,15,0,32,21,3,96   
18,Solapur,40,-1,24,-1,32,-19,0,23,10,2,76   
19,Aurangabad,39,0,24,2,42,5,0,85,75,8,77   
20,Nanded,39,-2,18,-5,42,4,0,44,27,4,94   
21,Osmanabad,37,-,20,-,40,-,0,130,119,13,82   
22,Parbhani,39,-2,24,0,45,12,0,137,120,14,97   
23,Akola,40,-1,25,0,35,3,0,108,-,17,83   
24,Amravati,40,-1,26,2,45,10,0,96,-,15,89   
25,Brahmapuri,41,0,26,1,65,21,0,70,-,10,139  
26,Buldhana,38,1,26,2,65,26,0,99,-,14,85   
27,Chandrapur,40,-1,26,1,50,11,0,111,-,11,128  
28,Nagpur,41,0,23,-1,42,12,0,93,-,11,113  
29,Wardha,41,0,24,-1,52,19,0,90,-,12,109  
30,Yeotmal,39,1,25,0,57,30,0,127,-,18,109  
31,Ahmedabad,43,3,25,1,44,-5,0,48,47,5.56,78   
32,Delhi (PLM),38,1,22,1,60,17,0,143,135,14,75   
33,Delhi (SFD),38,2,22,1,65,22,0,109,90,11,78   
34,Bangalore A.P,31,-3,21,-1,70,-3,0,103,78,10,-
35,Hyderabad,37,-2,24,-1,45,-6,0,115,86,11,82   
