,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,1,-,,-,-,-,-,-,-,226  
1,Bhira,31,3,23,-1,90,-7,0,1955,-1016,206,490  
2,Dahanu,32,2,28,2,85,-1,0,1175,-77,118,200  
3,Goa(Panjim),31,3,25,1,92,1,5,1645,-322,172.76,294  
4,Harnai,30,1,26,1,85,-4,7,1523,-84,157,252  
5,Mumbai (CLB),30,1,27,2,91,3,TR,1155,-207,117.24,216  
6,Mumbai (SCZ),31,1,27,2,78,-8,0,1471,26,148.39,235  
7,Ratnagiri,30,1,23,,90,0,35,1514,-433,156,301  
8,Ahmednagar,-,-,21,-,80,-2,0,82,-14,10,62   
9,Jalgaon,32,0,24,0,90,1,5,146,-235,23,75   
10,Jeur,34,-,22,-,95,9,0,32,-182,9,62   
11,Kolhapur,28,2,22,0,90,-2,26,305,-233,49,107  
12,Mahabaleshwar,20,0,17,0,100,1,TR,2620,-860,288,582  
13,Malegaon,33,3,24,2,75,-7,0,176,-71,21,56   
14,Nasik,29,1,22,1,85,-2,0,256,-57,31,68   
15,Pune,30,-,24,-,80,-5,0,233,-71,44,74   
16,Pune AP(LHG),30,-,23,-,90,-,TR,255,-25,37,-
17,Sangli,29,1,21,0,90,2,5,195,-44,35,67   
18,Satara,28,2,21,0,80,-6,1,357,-115,45,96   
19,Solapur,34,3,23,1,75,-8,0,53,-219,14,76   
20,Aurangabad,32,3,23,2,90,5,0,229,-103,33,77   
21,Nanded,-,-,19,-,-,-,0,165,-258,28,94   
22,Osmanabad,-,-,19,-,75,-,0,87,-249,22,82   
23,Parbhani,32,1,25,2,80,-2,0,178,-252,32,97   
24,Akola,29,-2,22,-1,95,11,31,-,-,-,83   
25,Amravati,24,-7,21,-2,95,8,32,-,-,-,89   
26,Brahmapuri,28,-3,23,0,90,3,24,-,-,-,139  
27,Buldhana,27,-1,20,-1,95,8,7,-,-,-,85   
28,Chandrapur,-,-,24,-,90,6,17,-,-,-,128  
29,Nagpur,27,-4,23,1,100,14,48,-,-,-,113  
30,Wardha,29,2,23,0,95,10,59,-,-,-,109  
31,Yeotmal,28,-2,20,-2,100,15,27,-,-,-,109  
32,Delhi (PLM),37,3,27,1,75,-7,0,258,-53,40,75   
33,Delhi (SFD),36,2,26,0,75,-5,0,298,10,41,78   
34,Bangalore A.P,25,2,20,0,85,-4,0,94,-82,32,-
35,Hyderabad,37,7,25,2,80,-2,0,207,-87,33,82   
