,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,29,0,27,0,85,-4,7,1101,-327,112,226  
1,Bhira,27,0,23,0,95,-2,42,2029,-1046,214,490  
2,Dahanu,30,0,25,-1,90,2,12,1191,-103,120,200  
3,Goa(Panjim),29,0,24,0,90,-1,61,1711,-294,179.38,294  
4,Harnai,30,1,25,0,85,-4,23,1156,-90,161,252  
5,Mumbai (CLB),29,-1,27,1,95,7,4,1161,-236,117.89,216  
6,Mumbai (SCZ),29,-1,23,-2,89,3,22,1495,9,150.78,235  
7,Ratnagiri,29,0,24,0,95,5,9,1534,-455,158,301  
8,Ahmednagar,28,-1,21,0,95,13,9,97,-129,12,62   
9,Jalgaon,-,-6,22,-2,95,6,19,221,-192,31,75   
10,Jeur,28,-4,21,1,95,9,0,37,-182,9,62   
11,Kolhapur,28,1,22,1,95,3,8,316,-239,50,107  
12,Mahabaleshwar,19,-1,17,0,99,0,90,2786,-818,305,582  
13,Malegaon,25,-5,23,1,99,17,9,198,-57,23,56   
14,Nasik,25,-3,22,1,90,3,5,262,-69,32,68   
15,Pune,26,-2,22,0,65,0,2,278,-75,45,74   
16,Pune AP(LHG),26,-,22,-,99,-,3,259,-29,37,-
17,Sangli,28,-1,22,1,95,7,TR,208,-29,37,67   
18,Satara,26,0,21,0,80,-6,4,363,-118,46,96   
19,Solapur,32,1,23,1,75,-8,0,53,-225,15,76   
20,Aurangabad,24,-5,22,1,99,14,13,287,-56,39,77   
21,Nanded,26,-5,18,-4,99,16,0,180,-253,29,94   
22,Osmanabad,26,-,19,-,85,-,TR,91,-255,23,82   
23,Parbhani,25,-6,22,1,95,13,4,205,-237,35,97   
24,Akola,24,-6,21,-3,99,15,13,506,-,68,83   
25,Amravati,23,-7,19,-4,97,10,13,692,-,84,89   
26,Brahmapuri,25,-5,22,-1,95,-2,4,498,-,67,139  
27,Buldhana,22,-5,19,-2,91,4,41,368,-,54,85   
28,Chandrapur,25,-6,22,-2,89,5,12,641,-,80,128  
29,Nagpur,25,-5,22,-2,88,2,TR,680,-,63,113  
30,Wardha,25,-5,21,-2,88,3,4,663,-,79,109  
31,Yeotmal,24,-5,19,-3,85,0,13,570,-,78,109  
32,Ahmedabad,33,1,26,1,83,5,0,451,23,51.55,78   
33,Delhi (PLM),35,1,27,1,85,3,11,269,-71,41,75   
34,Delhi (SFD),35,2,25,-1,90,10,15,314,9,43,78   
35,Bangalore A.P,29,1,19,-1,90,1,1,173,-8,41,-
36,Hyderabad,34,4,23,1,85,3,1,208,-95,33,82   
