,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,37,4,29,2,70,-6,0,23,15,2,226  
1,Bhira,-,-,25,-,95,16,0,107,90,11,490  
2,Dahanu,37,3,29,1,75,4,0,9,5,1,200  
3,Goa(Panjim),36,2,27,1,80,5,0,83,18,8.25,294  
4,Harnai,35,4,29,2,77,-2,0,53,34,5,252  
5,Mumbai (CLB),36,2,29,2,81,8,0,17,8,1.74,216  
6,Mumbai (SCZ),35,1,30,2,69,0,0,13,1,1.30,235  
7,Ratnagiri,35,2,27,0,70,-4,0,1,-21,5,301  
8,Jalgaon,43,1,29,2,75,12,0,86,74,9,75   
9,Kolhapur,35,0,23,0,80,3,TR,149,75,15,107  
10,Mahabaleshwar,29,0,19,1,90,22,0,262,190,26,582  
11,Malegaon,43,3,27,3,52,-3,0,34,18,3,56   
12,Nasik,37,0,24,2,62,0,0,52,28,6,68   
13,Pune,36,0,24,1,60,-3,0,171,128,17,74   
14,Pune AP(LHG),37,-,24,-,80,-,0,115,71,11,-
15,Sangli,37,0,24,1,80,4,0,114,48,11,67   
16,Satara,37,2,23,0,60,-2,0,79,33,8,96   
17,Solapur,41,1,25,0,60,-8,0,85,49,9,76   
18,Aurangabad,40,1,26,2,70,14,0,99,78,10,77   
19,Nanded,44,3,24,-2,50,4,0,111,80,11,94   
20,Osmanabad,41,-,23,-,70,-,0,132,102,13,82   
21,Parbhani,43,1,28,1,47,0,0,140,109,14,97   
22,Akola,43,1,29,1,52,7,0,110,-,17,83   
23,Amravati,42,0,29,2,45,-1,0,97,-,15,89   
24,Brahmapuri,-,-,31,-,47,5,0,145,-,17,139  
25,Buldhana,39,1,27,2,55,-4,0,131,-,17,85   
26,Chandrapur,47,4,29,0,40,1,0,159,-,16,128  
27,Nagpur,45,2,28,-1,47,13,0,132,-,15,113  
28,Wardha,45,2,31,3,47,9,0,99,-,13,109  
29,Yeotmal,42,0,-,,-,-,-,-,-,-,109  
30,Ahmedabad,43,1,29,2,65,-6,0,55,44,6.23,78   
31,Delhi (PLM),46,5,29,2,32,-9,0,145,124,15,75   
32,Delhi (SFD),45,5,27,0,40,-2,0,112,82,11,78   
33,Bangalore A.P,35,2,26,5,90,13,0,221,102,22,-
34,Hyderabad,43,4,29,2,50,2,0,125,66,13,82   
