,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,33,1,27,5,84,5,0,23,23,2,226  
1,Bhira,-,-,19,-,87,12,25,78,77,8,490  
2,Dahanu,35,3,27,4,79,13,0,9,9,1,200  
3,Goa(Panjim),34,2,26,2,92,14,0,43,43,4.30,294  
4,Harnai,32,2,27,3,83,11,0,53,53,5,252  
5,Mumbai (CLB),33,1,27,3,86,8,0,14,13,1.36,216  
6,Mumbai (SCZ),33,0,25,3,68,-1,0,13,13,1.30,235  
7,Ratnagiri,33,1,25,1,87,14,0,49,49,5,301  
8,Jalgaon,40,0,22,1,55,12,0,71,66,7,75   
9,Jeur,39,0,-,,-,-,-,-,-,-,62   
10,Kolhapur,36,-1,23,2,92,25,10,59,55,6,107  
11,Mahabaleshwar,31,0,18,0,67,28,3,74,67,7,582  
12,Malegaon,41,3,22,3,54,0,0,30,28,3,56   
13,Nasik,38,1,22,4,78,29,1,56,53,0,68   
14,Pune,38,1,23,6,63,24,0,43,40,4,74   
15,Pune AP(LHG),-,-,22,-,75,-,TR,59,54,6,-
16,Sangli,37,0,22,2,74,5,0,35,33,3,67   
17,Satara,37,1,21,1,73,26,0,31,29,3,96   
18,Solapur,40,1,26,3,54,6,0,14,9,1,76   
19,Aurangabad,38,1,26,6,58,22,0,58,53,6,77   
20,Nanded,40,1,19,-2,58,18,0,29,21,3,94   
21,Osmanabad,-,-,22,-,41,-,0,24,19,2,82   
22,Parbhani,40,1,26,4,43,7,0,51,41,5,97   
23,Akola,41,2,23,1,39,5,0,44,-,11,83   
24,Amravati,38,-1,24,1,70,33,0,84,-,14,89   
25,Brahmapuri,40,2,23,1,57,12,0,50,-,8,139  
26,Buldhana,37,2,26,4,38,0,0,71,-,11,85   
27,Chandrapur,40,1,26,3,61,19,0,52,-,5,128  
28,Nagpur,40,2,21,0,47,14,6,56,-,7,113  
29,Wardha,39,0,23,0,61,28,0,80,-,11,109  
30,Ahmedabad,40,3,26,5,67,18,0,33,33,3.35,78   
31,Delhi (PLM),37,4,23,6,45,-14,0,120,113,12,75   
32,Delhi (SFD),36,4,20,2,63,5,0,96,83,10,78   
33,Bangalore A.P,37,3,22,1,70,4,0,36,31,4,-
34,Hyderabad,37,0,24,1,69,17,0,20,8,2,82   
