,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,0,22,3,67,-5,0,83,-18,162,226  
1,Dahanu,27,-3,20,1,40,-23,0,6,-61,151,200  
2,Goa(Panjim),31,-1,23,2,91,20,0,70,-97,242.98,294  
3,Harnai,33,3,22,0,81,27,0,142,22,219,252  
4,Mumbai (CLB),31,-1,22,1,60,-14,0,75,-10,169.72,216  
5,Mumbai (SCZ),31,-2,17,-2,73,13,0,33,-64,186.91,235  
6,Ratnagiri,33,0,20,0,77,24,0,109,-53,236,301  
7,Ahmednagar,33,3,15,2,63,-1,0,64,-50,40,62   
8,Jalgaon,32,2,15,3,53,-13,0,8,-53,51,75   
9,Jeur,34,4,16,3,50,-18,0,19,-91,16,62   
10,Kolhapur,32,2,19,3,79,10,0,76,-71,66,107  
11,Mahabaleshwar,25,0,17,3,76,10,0,237,46,434,582  
12,Malegaon,32,2,16,5,72,8,0,50,-31,49,56   
13,Nasik,31,2,14,4,65,0,0,65,-12,65,68   
14,Pune,32,3,15,4,81,3,0,186,72,83,74   
15,Pune AP(LHG),32,-,17,-,85,-,0,181,81,68,-
16,Sangli,32,1,20,5,84,11,0,66,-69,53,67   
17,Satara,32,3,16,3,78,5,0,112,-39,64,96   
18,Solapur,34,3,21,5,61,-5,0,45,-83,40,76   
19,Aurangabad,31,2,18,7,51,-6,0,29,-64,58,77   
20,Nanded,35,5,17,4,47,-22,0,1,-78,41,94   
21,Osmanabad,31,-,18,-,60,-,0,75,-37,56,82   
22,Parbhani,34,5,20,6,59,0,0,6,-91,63,97   
23,Akola,32,3,19,6,56,-4,0,5,-,90,83   
24,Amravati,30,0,18,3,60,10,0,0,-,109,89   
25,Brahmapuri,33,4,21,9,68,-5,0,31,-,125,139  
26,Buldhana,31,4,18,4,48,-6,0,0,-,85,85   
27,Chandrapur,31,1,17,4,72,1,0,5,-,130,128  
28,Nagpur,33,4,19,7,63,-2,TR,11,-,128,113  
29,Wardha,34,5,19,6,76,21,0,19,-,113,109  
30,Yeotmal,33,5,18,3,72,23,0,3,-,102,109  
31,Ahmedabad,27,-3,9,-4,56,-6,0,0,-28,61.38,78   
32,Delhi (PLM),21,0,11,2,97,21,0,TR,-31,65,75   
33,Delhi (SFD),22,-2,11,2,95,19,0,1,-26,56,78   
34,Bangalore A.P,32,6,19,3,91,8,0,279,21,88,-
35,Hyderabad,33,5,21,6,69,0,0,56,-51,55,82   
