,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,1,26,1,80,-8,1,1699,39,170,226  
1,Bhira,29,2,23,0,95,-3,1,4269,602,427,490  
2,Dahanu,30,0,26,1,85,-2,8,2085,599,208,200  
3,Goa(Panjim),27,-1,24,0,96,4,16,2342,78,242.06,294  
4,Harnai,29,0,24,-1,85,-4,3,2489,592,249,252  
5,Mumbai (CLB),31,1,25,0,90,3,1,2022,423,202.16,216  
6,Mumbai (SCZ),30,0,24,-1,80,-6,3,2188,472,218.77,235  
7,Ratnagiri,27,-2,23,-1,95,6,18,2652,369,267,301  
8,Ahmednagar,29,0,11,,80,-2,0,232,-24,23,62   
9,Jalgaon,33,2,23,0,90,2,0,787,296,82,75   
10,Kolhapur,25,-2,21,0,90,-2,3,621,-30,68,107  
11,Mahabaleshwar,19,-1,17,0,100,1,22,5477,1059,581,582  
12,Malegaon,29,-1,21,-1,85,-14,0,427,133,43,56   
13,Nasik,28,0,21,0,90,4,3,521,134,56,68   
14,Pune,29,1,21,0,80,-5,0,476,70,48,74   
15,Pune AP(LHG),31,-,21,-,85,-,TR,461,127,47,-
16,Sangli,28,-1,21,0,95,7,4,221,-60,31,67   
17,Satara,26,-1,21,0,95,10,6,519,-39,52,96   
18,Solapur,31,3,23,2,85,0,0,456,120,55,76   
19,Aurangabad,31,2,22,1,90,5,0,436,28,44,77   
20,Nanded,-,-,21,-,95,14,0,800,258,82,94   
21,Osmanabad,30,-,18,-,80,-,TR,653,245,68,82   
22,Parbhani,31,0,23,0,85,2,1,803,266,84,97   
23,Akola,33,2,25,1,80,-4,0,686,185,74,83   
24,Amravati,30,0,22,-1,90,3,0,688,176,73,89   
25,Brahmapuri,30,0,23,0,95,8,70,1876,1031,192,139  
26,Buldhana,28,1,23,3,85,-1,0,731,227,78,85   
27,Chandrapur,26,-5,20,1,90,5,15,1431,655,150,128  
28,Nagpur,30,-1,25,1,95,9,4,1250,599,130,113  
29,Wardha,29,-1,23,0,95,9,9,1251,604,135,109  
30,Yeotmal,29,0,21,-1,85,0,TR,869,212,95,109  
31,Ahmedabad,31,-1,25,0,84,-4,0,740,216,74.67,78   
32,Delhi (PLM),33,-1,25,-1,85,3,5,425,-41,50,75   
33,Delhi (SFD),33,-1,27,0,85,6,TR,552,164,77,78   
34,Bangalore A.P,27,-1,19,-1,90,1,1,303,86,42,-
35,Hyderabad,30,0,22,0,90,8,12,483,127,56,82   
