,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,33,3,25,1,95,6,35,1812,-139,181,226  
1,Bhira,33,3,23,0,95,-1,42,4729,235,473,490  
2,Dahanu,33,2,26,1,85,-1,0,2188,397,219,200  
3,Goa(Dabolim),31,-,24,-,95,-,0,2045,336,208,275  
4,Goa(Panjim),32,1,24,0,92,2,0,2458,-99,253.69,294  
5,Harnai,31,2,25,0,90,3,0,2663,424,266,252  
6,Mumbai (CLB),33,2,24,-1,100,12,37,2148,228,214.83,216  
7,Mumbai (SCZ),33,2,25,1,87,2,5,2273,176,227.32,235  
8,Ratnagiri,31,1,24,0,90,3,14,2856,189,289,301  
9,Ahmednagar,34,3,-,,95,15,11,268,-,27,62   
10,Jalgaon,36,4,23,2,85,4,0,848,226,88,75   
11,Jeur,31,-2,24,4,90,8,30,136,-218,14,62   
12,Kolhapur,31,2,22,1,85,-3,1,661,-91,72,107  
13,Mahabaleshwar,25,3,18,2,95,0,1,5900,544,623,582  
14,Malegaon,34,2,22,1,90,9,4,494,105,50,56   
15,Nasik,32,2,22,2,95,10,2,654,165,69,68   
16,Pune,32,2,22,2,90,7,9,606,123,61,74   
17,Pune AP(LHG),33,-,22,-,100,-,23,606,202,61,-
18,Sangli,33,2,21,0,95,8,12,293,-56,38,67   
19,Satara,32,3,21,1,90,9,0,683,45,69,96   
20,Solapur,34,1,23,1,95,16,17,541,73,64,76   
21,Aurangabad,31,0,22,1,95,15,13,534,-21,54,77   
22,Nanded,32,-1,22,0,85,7,0,935,207,96,94   
23,Osmanabad,32,-,19,-,95,-,10,751,184,78,82   
24,Parbhani,34,2,21,-2,95,15,44,882,149,92,97   
25,Akola,37,5,25,2,75,-2,0,749,-,80,83   
26,Amravati,34,2,21,-2,85,6,0,797,164,83,89   
27,Brahmapuri,33,2,25,2,80,-5,TR,1954,-,200,139  
28,Chandrapur,32,0,27,3,80,-1,0,1526,-,159,128  
29,Nagpur,35,3,24,1,85,5,12,1349,469,140,113  
30,Wardha,35,4,24,1,90,9,4,1290,-,139,109  
31,Yeotmal,33,2,23,1,80,2,0,988,-,103,109  
32,Ahmedabad,37,3,27,3,79,-3,0,773,65,77.91,78   
33,Delhi (PLM),37,3,27,2,80,6,TR,444,-182,52,75   
34,Delhi (SFD),36,1,26,2,75,0,0,683,461,80,78   
35,Hyderabad,32,1,23,1,80,2,0,578,72,65,82   
