,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,1,26,1,85,-3,2,1701,3,170,226  
1,Bhira,-,-,23,-,95,-3,7,4290,509,429,490  
2,Dahanu,31,1,27,2,85,-2,0,2085,561,208,200  
3,Goa(Panjim),30,1,24,0,92,1,5,2377,67,245.52,294  
4,Harnai,29,0,23,-2,90,1,5,2506,571,251,252  
5,Mumbai (CLB),31,-1,26,1,90,3,TR,2022,389,202.17,216  
6,Mumbai (SCZ),31,2,25,0,80,-6,-1,2189,431,218.89,235  
7,Ratnagiri,-,-,23,-,90,1,34,2717,383,274,301  
8,Ahmednagar,32,3,-,,85,3,0,232,-36,23,62   
9,Jalgaon,28,-3,23,0,85,-3,0,787,281,82,75   
10,Kolhapur,26,-1,21,0,98,6,11,635,-31,69,107  
11,Mahabaleshwar,19,-1,17,0,100,1,16,5516,958,585,582  
12,Malegaon,29,-1,22,0,85,4,0,427,127,43,56   
13,Nasik,27,-1,21,0,85,-1,0,521,119,56,68   
14,Pune,-,-,22,-,80,-5,0,476,63,48,74   
15,Pune AP(LHG),30,-,21,-,85,-,TR,461,120,47,-
16,Sangli,28,-1,22,1,98,10,1,223,-66,31,67   
17,Satara,28,1,21,0,85,0,0,522,-45,52,96   
18,Solapur,33,-,22,-,80,-2,0,456,104,55,76   
19,Aurangabad,30,1,22,1,85,0,0,436,12,44,77   
20,Osmanabad,31,-,19,-,80,-,0,653,224,68,82   
21,Parbhani,29,-2,22,-1,80,-3,TR,803,241,84,97   
22,Akola,26,-5,23,-1,90,6,1,695,176,75,83   
23,Amravati,29,-1,21,-2,95,8,11,713,181,75,89   
24,Brahmapuri,26,-4,22,-1,95,8,21,1901,1012,195,139  
25,Buldhana,24,-3,21,1,95,9,9,744,218,79,85   
26,Chandrapur,26,5,23,-1,90,5,5,1481,661,155,128  
27,Nagpur,27,-4,22,-2,98,18,30,1284,607,139,113  
28,Wardha,27,-3,22,-1,98,12,11,1272,599,137,109  
29,Yeotmal,25,-4,21,-1,95,10,5,911,230,100,109  
30,Ahmedabad,31,-1,24,-1,87,-1,0,740,202,74.67,78   
31,Delhi (PLM),34,0,26,0,90,8,TR,434,-56,51,75   
32,Delhi (SFD),34,0,25,-1,95,16,4,664,265,78,78   
33,Bangalore A.P,29,1,19,-1,85,-4,4,311,81,43,-
34,Hyderabad,31,1,22,0,85,3,TR,464,114,56,82   
