,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,34,1,26,0,80,4,0,0,-2,0,226  
1,Bhira,40,1,25,0,70,-7,0,0,-7,0,490  
2,Dahanu,34,1,27,1,75,-1,0,0,0,0,200  
3,Goa(Panjim),34,0,26,0,78,4,0,13,-7,1.28,294  
4,Harnai,32,1,25,-1,65,-12,0,0,-7,0,252  
5,Mumbai (CLB),35,1,27,-1,82,6,0,0,-2,0.0,216  
6,Mumbai (SCZ),33,0,24,-2,70,0,0,0,-1,0.0,235  
7,Ratnagiri,34,1,23,-3,80,8,0,0,-6,0,301  
8,Ahmednagar,41,2,24,2,33,-10,0,0,-18,0,62   
9,Jalgaon,43,0,25,-2,75,21,0,0,-10,3,75   
10,Jeur,43,1,29,6,55,-1,0,0,-18,0,62   
11,Kolhapur,38,1,24,1,80,5,0,15,-36,3,107  
12,Mahabaleshwar,32,1,20,1,27,-21,0,41,-5,6,582  
13,Malegaon,43,3,25,2,34,-,0,8,-5,1,56   
14,Nasik,37,-1,21,0,70,20,0,0,-13,4,68   
15,Pune,38,0,23,1,37,16,0,3,-23,TR,74   
16,Pune AP(LHG),39,-,23,-,37,-,0,1,-24,TR,-
17,Sangli,40,2,24,1,80,6,0,7,-35,1,67   
18,Satara,41,4,23,0,65,12,0,2,-35,TR,96   
19,Solapur,43,2,28,3,60,2,0,33,10,5,76   
20,Aurangabad,41,1,28,4,43,2,0,0,-13,TR,77   
21,Nanded,44,2,28,4,37,-4,0,1,-22,2,94   
22,Osmanabad,-,-,25,-,25,-,0,15,-1,2,82   
23,Parbhani,44,2,27,1,35,-2,0,20,-3,3,97   
24,Akola,44,2,28,1,30,-8,0,6,-11,5,83   
25,Amravati,45,2,24,-3,34,-4,0,23,-5,4,89   
26,Brahmapuri,46,4,29,2,55,13,0,18,-18,4,139  
27,Buldhana,-,-,27,-,60,14,0,0,-,-,85   
28,Chandrapur,46,3,29,1,33,-5,0,0,-7,2,128  
29,Nagpur,47,5,28,1,25,-,0,0,-6,2,113  
30,Wardha,46,3,26,-1,55,22,0,63,41,10,109  
31,Yeotmal,44,2,26,-1,27,-6,0,38,4,8,109  
32,Ahmedabad,42,0,26,0,70,6,0,6,-1,0.66,78   
33,Delhi (PLM),43,3,27,3,40,-3,0,21,9,7,75   
34,Delhi (SFD),42,3,25,0,35,-7,0,13,-12,12,78   
35,Bangalore A.P,35,1,21,-1,75,1,17,52,-13,5,-
36,Hyderabad,42,3,30,4,37,13,0,52,7,7,82   
