,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,30,0,21,2,50,-23,0,0,0,0,226  
1,Bhira,39,3,21,4,90,15,0,0,0,0,490  
2,Dahanu,30,1,19,0,52,-11,0,0,0,0,200  
3,Goa(Dabolim),33,-,22,-,75,-,0,0,0,0,275  
4,Goa(Panjim),34,2,22,-1,62,17,0,0,0,0.8,294  
5,Harnai,28,-1,23,1,42,-19,0,0,0,0,252  
6,Mumbai (CLB),30,0,21,0,52,-22,0,0,0,0.0,216  
7,Mumbai (SCZ),34,2,16,-3,75,12,0,0,0,0.0,235  
8,Ratnagiri,33,1,19,-1,32,-31,0,0,0,0,301  
9,Ahmednagar,35,1,15,0,52,3,0,0,0,0,62   
10,Jalgaon,35,0,17,2,40,-12,0,0,0,3,75   
11,Jeur,35,-1,24,9,32,-24,0,0,0,0,62   
12,Kolhapur,35,1,21,3,47,-12,0,0,0,1,107  
13,Mahabaleshwar,29,0,17,2,45,2,0,0,0,1,582  
14,Malegaon,34,0,15,1,42,-8,0,0,0,0,56   
15,Nasik,33,0,13,0,32,-15,0,0,0,4,68   
16,Pune,34,1,13,0,55,-8,0,0,0,0,74   
17,Pune AP(LHG),35,-,17,-,37,-,0,0,0,0,-
18,Sangli,37,2,20,4,60,-5,0,0,0,TR,67   
19,Satara,37,4,19,3,45,10,0,0,0,0,96   
20,Solapur,37,2,20,1,35,-13,0,0,0,1,76   
21,Aurangabad,35,2,21,-6,40,-4,0,0,0,TR,77   
22,Nanded,35,0,15,-2,50,3,0,0,0,2,94   
23,Osmanabad,36,-,18,-,37,-,0,0,0,TR,82   
24,Parbhani,36,1,17,-1,40,-2,0,0,0,1,97   
25,Akola,37,3,16,-1,53,9,0,0,0,5,83   
26,Amravati,35,1,17,-1,65,21,0,0,0,1,89   
27,Brahmapuri,-,-,19,-,67,8,0,0,0,2,139  
28,Buldhana,-,-,20,-,44,0,0,0,0,5,85   
29,Chandrapur,36,1,20,2,55,2,0,0,0,1,128  
30,Nagpur,36,3,19,3,44,-3,0,0,0,2,113  
31,Wardha,36,3,20,3,70,27,0,0,0,4,109  
32,Yeotmal,34,1,15,-4,46,10,0,0,-1,4,109  
33,Ahmedabad,32,0,15,-1,31,-22,0,0,0,0.2,78   
34,Delhi (PLM),26,1,11,-1,85,16,0,0,0,5,75   
35,Delhi (SFD),26,1,12,1,70,-4,0,0,0,11,78   
36,Bangalore A.P,32,1,17,-1,50,-17,0,0,0,TR,-
37,Hyderabad,35,2,19,0,50,-7,0,0,0,1,82   
