,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,36,3,27,0,70,-06,0,0,-7,0,226  
1,Bhira,39,1,25,0,70,-09,0,0,-14,0,490  
2,Dahanu,34,0,29,1,70,-01,0,0,-3,0,200  
3,Goa(Panjim),35,1,27,1,77,2,0,13,-45,1.29,294  
4,Harnai,32,1,26,-1,70,-09,0,0,-19,0,252  
5,Mumbai (CLB),35,1,28,1,77,4,0,0,-9,0.0,216  
6,Mumbai (SCZ),34,-1,27,0,69,0,0,0,-11,0.0,235  
7,Ratnagiri,33,0,23,-4,75,1,0,0,-19,0,301  
8,Ahmednagar,41,3,25,2,37,-19,0,0,-24,0,62   
9,Jalgaon,45,3,27,0,70,7,0,0,-12,3,75   
10,Jeur,42,1,30,8,37,26,0,0,-27,0,62   
11,Kolhapur,35,0,24,1,80,3,0,17,-53,3,107  
12,Mahabaleshwar,31,2,18,0,70,2,0,42,-27,6,582  
13,Malegaon,43,3,25,1,50,-5,0,8,-7,1,56   
14,Nasik,38,1,23,1,65,3,0,0,-22,4,68   
15,Pune,37,1,24,1,60,-,0,3,-39,TR,74   
16,Pune AP(LHG),39,-,24,-,60,-,0,6,-36,1,-
17,Ahmedabad,43,2,27,0,65,-6,0,6,-4,0.66,78   
