,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,28,-1,18,-1,75,2,0,0,-2,0,226  
1,Bhira,37,1,17,0,85,7,0,0,-1,0,490  
2,Dahanu,27,-1,20,2,35,-28,0,0,-1,0,200  
3,Goa(Dabolim),33,-,23,-,85,-,0,3,2,TR,275  
4,Goa(Panjim),34,2,22,1,86,10,0,1,0,0.8,294  
5,Harnai,27,-1,21,-1,60,-3,0,0,0,0,252  
6,Mumbai (CLB),29,-1,20,-1,66,-8,0,0,-1,0.0,216  
7,Mumbai (SCZ),30,-1,16,-3,68,2,0,0,-2,0.0,235  
8,Ratnagiri,31,0,16,-4,75,11,0,0,0,0,301  
9,Ahmednagar,36,2,15,0,65,10,0,0,-2,0,62   
10,Jalgaon,38,5,15,1,53,-5,0,31,24,3,75   
11,Jeur,35,0,-,,-,-,-,-,-,-,62   
12,Kolhapur,35,2,17,3,60,-1,0,7,7,1,107  
13,Mahabaleshwar,29,1,16,1,50,4,0,8,6,1,582  
14,Malegaon,35,2,15,1,50,-3,0,0,-4,0,56   
15,Nasik,32,0,11,-2,75,23,0,37,36,4,68   
16,Pune,34,2,13,0,55,-12,0,0,-1,0,74   
17,Pune AP(LHG),-,-,15,-,53,-,0,0,0,0,-
18,Sangli,36,2,17,2,75,11,0,4,1,TR,67   
19,Satara,35,3,15,1,65,8,0,0,-1,0,96   
20,Solapur,36,2,19,1,58,8,1,5,-1,1,76   
21,Aurangabad,34,2,18,4,37,-10,0,1,-6,TR,77   
22,Nanded,35,1,17,1,90,39,13,22,13,2,94   
23,Osmanabad,33,-,16,-,50,-,0,1,-4,TR,82   
24,Parbhani,36,3,16,-4,80,34,3,11,2,1,97   
25,Akola,35,2,16,-1,84,35,2,47,-,4,83   
26,Amravati,33,0,12,-6,78,33,2,15,-,1,89   
27,Brahmapuri,-,-,18,-,70,8,TR,26,-,3,139  
28,Buldhana,-,-,18,-,57,10,0,49,-,5,85   
29,Chandrapur,35,1,21,3,85,28,6,14,-,1,128  
30,Nagpur,35,3,16,0,87,37,10,23,-,2,113  
31,Wardha,34,2,16,-1,92,45,4,38,-,4,109  
32,Yeotmal,35,3,16,-2,76,35,4,43,-,4,109  
33,Ahmedabad,31,-1,15,0,60,4,0,0,-2,0.2,78   
34,Delhi (PLM),21,-3,11,0,99,25,2,50,31,5,75   
35,Delhi (SFD),23,-2,11,0,96,28,3,108,67,11,78   
36,Bangalore A.P,32,1,15,-2,80,9,0,1,-16,TR,-
37,Hyderabad,34,1,20,1,85,23,0,14,-1,1,82   
