,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,32,-1,23,1,80,4,0,81,-6,208,226  
1,Bhira,35,1,23,2,98,20,3,191,61,514,490  
2,Dahanu,33,0,22,-1,70,5,0,250,199,293,200  
3,Goa(Dabolim),32,-,25,-,85,-,0,154,35,255,275  
4,Goa(Panjim),31,-1,24,0,95,14,0,126,-2,295.06,294  
5,Harnai,30,-2,25,0,80,15,0,281,189,313,252  
6,Mumbai (CLB),33,-1,24,0,72,-7,0,66,-5,243.74,216  
7,Mumbai (SCZ),33,-1,21,-2,74,10,0,86,5,251.91,235  
8,Ratnagiri,31,-2,24,1,80,13,0,254,131,335,301  
9,Ahmednagar,34,2,-,,-,-,-,-,-,-,62   
10,Jalgaon,34,0,13,-4,60,-4,0,9,-32,110,75   
11,Jeur,33,1,25,7,60,-9,0,20,-57,21,62   
12,Kolhapur,30,-1,21,1,95,19,0,54,-56,88,107  
13,Mahabaleshwar,26,1,17,2,80,13,0,115,-31,661,582  
14,Malegaon,34,1,19,3,85,21,0,100,46,67,56   
15,Nasik,32,0,17,2,70,9,0,54,0,83,68   
16,Pune,33,2,19,3,90,15,0,30,-52,73,74   
17,Pune AP(LHG),33,-,20,-,85,-,0,8,-61,68,-
18,Sangli,33,1,21,2,90,14,0,146,39,59,67   
19,Satara,33,3,19,2,85,16,0,99,-6,91,96   
20,Solapur,33,1,19,0,70,3,0,57,-44,76,76   
21,Aurangabad,32,1,18,2,75,16,0,108,52,76,77   
22,Nanded,33,1,19,1,85,18,0,91,31,114,94   
23,Osmanabad,32,-,16,-,80,-,0,75,-13,99,82   
24,Parbhani,33,2,17,-2,80,17,0,93,16,122,97   
25,Akola,35,2,19,0,80,18,0,57,-,96,83   
26,Amravati,32,0,17,-3,65,9,0,109,-,106,89   
27,Brahmapuri,33,2,19,0,85,10,0,166,-,223,139  
28,Buldhana,31,1,18,-1,70,12,0,108,-,117,85   
29,Chandrapur,31,-1,23,4,90,17,0,169,-,220,128  
30,Nagpur,33,0,17,-1,85,19,0,168,-,167,113  
31,Wardha,32,1,17,-2,85,20,0,127,-,153,109  
32,Yeotmal,31,0,19,0,75,19,0,252,-,145,109  
33,Ahmedabad,34,-2,18,-1,65,9,0,63,47,101.31,78   
34,Delhi (PLM),31,0,17,1,80,16,0,27,6,61,75   
35,Delhi (SFD),31,0,15,-1,90,23,0,68,46,96,78   
36,Bangalore A.P,28,0,21,2,90,9,0,70,-120,84,-
37,Hyderabad,31,1,18,-1,70,0,0,219,144,95,82   
