,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,-,-,22,-,75,-4,0,0,0,0,226  
1,Bhira,38,-1,18,-3,70,-5,0,0,-1,0,490  
2,Dahanu,31,-1,21,-2,70,4,0,0,0,0,200  
3,Goa(Panjim),33,1,23,-2,75,-3,0,0,-1,0.08,294  
4,Harnai,29,-1,22,-2,70,-2,0,0,0,0,252  
5,Mumbai (CLB),31,-1,24,0,88,10,0,0,0,0.0,216  
6,Mumbai (SCZ),31,-2,20,-3,73,4,0,0,0,0.0,235  
7,Ratnagiri,32,0,19,-4,57,-16,0,0,0,0,301  
8,Ahmednagar,37,-1,17,-2,37,-1,0,0,-3,0,62   
9,Jalgaon,40,0,20,-1,60,17,0,0,-6,3,75   
10,Jeur,39,0,25,6,33,20,0,0,-3,0,62   
11,Kolhapur,-,-,21,-,57,-10,0,0,-5,1,107  
12,Mahabaleshwar,30,-1,17,-1,23,16,0,2,-5,1,582  
13,Malegaon,39,1,17,-2,40,1,0,0,-2,0,56   
14,Nasik,33,-4,14,-3,60,21,0,0,-3,4,68   
15,Pune,34,3,14,-4,47,-2,0,3,0,TR,74   
16,Pune AP(LHG),36,-,17,-,27,-,0,1,-4,TR,-
17,Sangli,38,0,22,2,70,1,0,0,-2,TR,67   
18,Satara,38,2,18,-2,57,10,0,0,-2,0,96   
19,Solapur,39,0,23,0,27,-21,0,0,-5,1,76   
20,Aurangabad,35,-2,21,1,50,14,0,0,-5,TR,77   
21,Nanded,40,1,22,1,57,17,0,0,-9,2,94   
22,Osmanabad,38,-,20,-,37,-,0,11,6,1,82   
23,Parbhani,39,0,20,-2,27,-9,0,13,3,3,97   
24,Akola,38,-1,22,0,27,-7,0,47,37,5,83   
25,Amravati,40,1,19,-4,57,20,0,19,4,3,89   
26,Brahmapuri,40,2,24,2,57,13,0,5,-13,1,139  
27,Buldhana,-,-,21,-,37,-1,0,0,-9,5,85   
28,Chandrapur,40,1,26,3,60,18,0,0,-20,2,128  
29,Nagpur,39,1,20,-1,33,0,0,15,-5,4,113  
30,Wardha,-,-,22,-,80,47,0,2,-13,4,109  
31,Yeotmal,38,0,19,-4,35,4,0,0,-16,5,109  
32,Ahmedabad,34,-3,20,-2,46,-3,0,0,-1,0.02,78   
33,Delhi (PLM),29,-4,17,0,90,31,0,3,-3,5,75   
34,Delhi (SFD),28,-4,15,-3,75,17,6,11,-3,12,78   
35,Bangalore A.P,35,2,23,2,80,14,0,0,-5,TR,-
36,Hyderabad,38,1,25,2,60,8,0,0,-12,1,82   
