,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,30,0,26,0,85,-3,6,833,63,83,226  
1,Bhira,27,-1,23,0,99,2,25,1713,457,171,490  
2,Dahanu,29,-5,26,-1,95,18,37,826,197,83,200  
3,Goa(Dabolim),28,-,24,-,70,-,44,936,-81,97,275  
4,Goa(Panjim),27,-2,23,-1,96,6,69,1127,21,120.11,294  
5,Harnai,29,0,24,-1,90,2,17,1402,509,140,252  
6,Mumbai (CLB),29,-2,25,0,95,8,11,1005,237,100.50,216  
7,Mumbai (SCZ),29,2,25,-1,79,-7,10,1067,333,106.68,235  
8,Ratnagiri,28,-1,24,0,90,1,63,1405,313,143,301  
9,Ahmednagar,31,1,-,,80,1,0,149,24,15,62   
10,Jalgaon,33,-1,24,-1,85,2,TR,278,94,31,75   
11,Jeur,32,-1,25,5,75,-6,0,80,-43,8,62   
12,Kolhapur,26,-1,22,0,95,5,5,223,-27,28,107  
13,Mahabaleshwar,19,-1,17,0,99,0,28,2133,741,220,582  
14,Malegaon,33,1,23,0,85,7,0,213,84,22,56   
15,Nasik,27,-3,21,-1,90,8,1,260,124,30,68   
16,Pune,28,-1,22,0,85,4,TR,270,90,27,74   
17,Pune AP(LHG),28,-,22,-,90,-,TR,239,95,24,-
18,Sangli,29,0,22,0,90,2,5,79,-53,16,67   
19,Satara,27,0,22,0,90,6,1,211,-41,21,96   
20,Solapur,34,2,23,1,85,4,15,177,33,28,76   
21,Aurangabad,30,-1,23,1,85,3,0,186,20,19,77   
22,Nanded,33,0,22,-1,95,15,0,219,15,24,94   
23,Osmanabad,31,-,19,-,95,-,80,243,69,27,82   
24,Parbhani,33,1,23,0,90,10,5,239,35,28,97   
25,Akola,33,0,24,-1,80,2,9,359,168,41,83   
26,Amravati,29,-4,22,-2,99,18,2,332,153,37,89   
27,Brahmapuri,33,1,26,2,75,-8,0,636,375,68,139  
28,Buldhana,-,-,21,-,95,12,32,272,70,32,85   
29,Chandrapur,31,-1,25,0,85,4,0,519,275,59,128  
30,Nagpur,33,1,25,1,90,9,6,526,293,57,113  
31,Wardha,34,2,24,1,90,8,0,457,225,56,109  
32,Yeotmal,31,0,20,-3,80,-1,0,376,133,46,109  
33,Ahmedabad,32,-2,26,-1,92,9,13,272,110,27.9,78   
34,Delhi (PLM),37,0,28,1,85,14,0,155,68,23,75   
35,Delhi (SFD),35,-2,28,0,85,15,0,88,-3,21,78   
36,Bangalore A.P,35,-2,28,0,85,15,0,88,-3,21,-
37,Hyderabad,32,1,24,1,80,0,TR,193,54,27,82   
