,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,1,26,1,90,2,TR,1699,17,170,226  
1,Bhira,-,-,22,-,90,-8,1,4283,540,428,490  
2,Dahanu,31,1,27,2,85,-2,0,2085,569,208,200  
3,Goa(Dabolim),-,-,-,-,-,-,-,1969,-125,200,275  
4,Goa(Panjim),30,1,23,-1,95,4,19,2371,77,244.99,294  
5,Harnai,29,0,23,-2,80,-9,7,2501,579,250,252  
6,Mumbai (CLB),31,1,26,1,87,0,0,2022,403,202.16,216  
7,Mumbai (SCZ),30,1,25,0,76,-10,0,2188,445,218.84,235  
8,Ratnagiri,29,0,23,-1,95,-,20,2683,364,271,301  
9,Ahmednagar,30,1,11,1,75,-7,0,232,-32,23,62   
10,Jalgaon,29,-2,23,0,80,-8,0,787,285,82,75   
11,Kolhapur,28,1,22,1,90,-2,TR,623,-38,68,107  
12,Mahabaleshwar,19,-1,17,0,100,1,11,5500,985,583,582  
13,Malegaon,31,1,22,0,80,-1,0,427,129,43,56   
14,Nasik,27,1,22,1,85,-1,0,521,122,56,68   
15,Pune,29,1,23,1,75,10,0,476,66,48,74   
16,Pune AP(LHG),-,-,21,-,75,-,TR,461,121,47,-
17,Sangli,29,0,22,1,85,-3,0,221,-64,31,67   
18,Satara,28,1,21,0,80,-5,0,522,-41,52,96   
19,Solapur,32,1,22,0,85,3,0,456,113,55,76   
20,Aurangabad,30,1,22,1,85,0,0,436,17,44,77   
21,Nanded,-,-,21,-,75,-6,0,800,237,82,94   
22,Osmanabad,29,-,18,-,85,-,0,653,233,68,82   
23,Parbhani,30,-1,22,-1,80,-3,0,803,252,84,97   
24,Akola,26,-5,23,-1,90,6,5,694,181,75,83   
25,Amravati,29,-1,21,-2,80,-7,12,703,174,74,89   
26,Brahmapuri,27,-3,23,0,95,8,3,1880,1008,193,139  
27,Buldhana,26,-1,22,2,98,12,0,735,221,78,85   
28,Chandrapur,29,-2,23,-1,98,13,45,1476,674,154,128  
29,Nagpur,-,-,23,-,98,12,3,1254,586,150,113  
30,Wardha,27,-3,22,-1,98,12,9,1260,597,136,109  
31,Yeotmal,26,-3,21,-1,95,10,38,907,237,99,109  
32,Ahmedabad,32,0,26,1,86,-2,0,740,204,74.67,78   
33,Delhi (PLM),34,0,26,0,85,3,0,433,-48,50,75   
34,Delhi (SFD),33,-1,25,-1,90,11,95,660,267,78,78   
35,Bangalore A.P,27,-1,20,0,90,1,4,307,82,43,-
36,Hyderabad,28,-2,22,0,75,-7,TR,484,119,56,82   
