,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,28,-1,21,2,90,17,0,0,-2,0,226  
1,Bhira,39,3,17,1,95,17,0,0,-1,0,490  
2,Dahanu,30,1,19,0,90,27,0,0,-1,0,200  
3,Goa(Dabolim),32,-,23,-,75,-,0,3,2,-,275  
4,Goa(Panjim),33,2,22,1,86,10,0,1,0,0.8,294  
5,Harnai,29,1,22,0,75,12,0,0,0,0,252  
6,Mumbai (CLB),29,-1,23,2,88,14,0,0,-1,0.0,216  
7,Mumbai (SCZ),31,0,19,-1,88,22,0,0,-2,0.0,235  
8,Ratnagiri,33,2,19,-1,75,11,0,0,0,0,301  
9,Ahmednagar,37,3,16,1,65,10,0,0,-2,0,62   
10,Jalgaon,37,3,17,3,60,02,0,31,25,3,75   
11,Jeur,35,0,23,8,60,01,0,0,-2,0,62   
12,Kolhapur,35,3,20,3,53,-08,0,10,7,1,107  
13,Mahabaleshwar,30,2,18,4,45,-01,0,8,6,1,582  
14,Malegaon,37,3,15,1,50,-03,0,0,-4,0,56   
15,Nasik,35,3,13,0,60,8,0,37,36,4,68   
16,Pune,35,2,15,2,-,-,0,0,-1,0,74   
17,Pune AP(LHG),36,-,17,-,45,-,0,0,0,0,-
18,Sangli,37,3,20,3,70,06,0,4,1,TR,67   
19,Satara,37,5,17,2,70,13,0,0,-1,0,96   
20,Solapur,37,2,22,3,65,15,1,4,-2,TR,76   
21,Aurangabad,35,3,18,4,70,23,0,1,-6,TR,77   
22,Nanded,35,1,19,3,75,24,0,9,0,1,94   
23,Osmanabad,34,-,17,-,70,-,TR,1,-3,TR,82   
24,Parbhani,36,3,19,2,70,24,1,7,-1,1,97   
25,Akola,35,2,19,2,65,16,1,45,-,TR,83   
26,Amravati,33,0,15,-3,66,21,2,11,-,1,89   
27,Brahmapuri,34,2,19,2,62,0,0,26,-,3,139  
28,Buldhana,-,-,18,1,74,27,0,49,-,5,85   
29,Chandrapur,34,0,19,1,75,18,0,14,-,1,128  
30,Nagpur,34,2,17,1,60,10,0,13,-,1,113  
31,Wardha,33,1,18,1,93,46,0,33,-,3,109  
32,Yeotmal,33,1,14,-4,80,39,4,39,-,4,109  
33,Ahmedabad,34,2,18,3,55,-1,0,0,-2,0.2,78   
34,Delhi (PLM),27,2,15,4,95,21,8,48,29,5,75   
35,Delhi (SFD),27,2,15,4,95,25,8,-,-,-,78   
36,Bangalore A.P,32,1,17,-1,95,24,0,1,-15,TR,-
37,Hyderabad,31,-1,20,1,80,18,0,14,0,1,82   
