,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,29,0,20,1,80,7,0,0,-2,0,226  
1,Bhira,37,1,17,0,95,20,0,0,-1,0,490  
2,Dahanu,27,-2,20,0,53,-10,0,0,-1,0,200  
3,Goa(Dabolim),32,-,22,-,80,-,0,3,2,TR,275  
4,Goa(Panjim),33,1,20,-1,84,5,0,1,0,0.08,294  
5,Harnai,27,-2,20,-2,65,4,0,0,0,0,252  
6,Mumbai (CLB),28,-3,22,1,81,7,0,0,-1,0.0,216  
7,Mumbai (SCZ),30,-2,19,0,77,14,0,0,-2,0.0,235  
8,Ratnagiri,31,-1,17,-1,75,12,0,0,0,0,301  
9,Ahmednagar,35,1,15,0,55,6,0,0,-2,0,62   
10,Jalgaon,35,0,14,-1,50,-2,0,31,24,3,75   
11,Jeur,35,-1,21,5,25,-31,0,0,-3,0,62   
12,Kolhapur,34,0,20,3,37,-22,0,9,6,1,107  
13,Mahabaleshwar,30,1,16,1,50,7,0,8,6,1,582  
14,Malegaon,38,4,15,1,70,20,0,0,-5,0,56   
15,Nasik,32,-1,12,-2,53,6,0,37,35,4,68   
16,Pune,34,1,13,0,60,-3,0,0,-2,0,74   
17,Pune AP(LHG),35,-,16,-,45,-,0,0,0,0,-
18,Sangli,37,2,18,1,65,0,0,4,0,TR,67   
19,Satara,37,4,15,-1,60,5,0,0,-1,0,96   
20,Solapur,37,2,17,0,37,0,0,5,-4,1,76   
21,Aurangabad,34,0,20,4,37,-20,0,1,-8,TR,77   
22,Nanded,-,-,16,-,60,13,0,22,11,2,94   
23,Osmanabad,35,-,19,-,33,-,0,0,-5,TR,82   
24,Parbhani,36,1,17,-1,37,-5,0,11,1,1,97   
25,Akola,37,3,17,0,45,1,0,44,27,5,83   
26,Amravati,36,2,17,-1,70,26,0,15,-6,1,89   
27,Brahmapuri,-,-,19,-,70,11,0,26,4,3,139  
28,Buldhana,-,-,19,-,50,6,0,49,34,5,85   
29,Chandrapur,34,-1,20,2,90,37,0,20,-2,2,128  
30,Nagpur,35,2,17,1,55,8,0,23,-5,2,113  
31,Wardha,-,-,19,-,75,32,0,36,10,4,109  
32,Yeotmal,34,1,16,-3,47,9,0,43,21,4,109  
33,Ahmedabad,31,-2,11,-5,41,-12,0,0,-3,0.02,78   
34,Delhi (PLM),27,2,13,2,90,16,0,50,31,5,75   
35,Delhi (SFD),28,3,13,1,90,21,0,107,66,11,78   
36,Bangalore A.P,31,0,17,-1,53,-14,0,1,-18,TR,-
37,Hyderabad,35,2,20,1,55,-2,0,14,-2,1,82   
