,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,28,-3,17,-1,90,17,0,91,-10,209,226  
1,Bhira,-,-,17,-,85,11,0,210,35,516,490  
2,Dahanu,29,-1,16,-3,80,15,0,251,183,293,200  
3,Goa(Panjim),32,-1,18,-2,91,21,0,126,-42,295.09,294  
4,Harnai,29,-1,21,-2,75,21,0,281,159,313,252  
5,Mumbai (CLB),29,-3,20,-1,98,21,0,73,-13,244.43,216  
6,Mumbai (SCZ),30,-2,17,-1,77,14,0,86,-12,251.91,235  
7,Ratnagiri,30,-3,15,-5,90,-37,0,254,92,335,301  
8,Ahmednagar,33,3,9,-2,85,20,0,51,-67,36,62   
9,Jalgaon,30,0,9,-3,65,-2,0,9,-57,110,75   
10,Jeur,31,0,-,,-,-,0,20,-94,21,62   
11,Kolhapur,29,-1,15,0,80,12,0,58,-90,88,107  
12,Mahabaleshwar,27,2,13,0,50,-16,0,152,-41,657,582  
13,Malegaon,-,-,11,0,75,10,0,101,19,67,56   
14,Nasik,30,1,9,-1,80,14,0,55,-26,83,68   
15,Pune,31,2,8,-3,100,21,0,46,-69,101,74   
16,Pune AP(LHG),30,-,11,-,45,-,0,15,-86,68,-
17,Sangli,30,-1,13,0,90,16,0,150,14,60,67   
18,Satara,32,3,10,-3,85,12,0,108,-43,92,96   
19,Solapur,32,2,14,-1,65,0,0,132,2,68,76   
20,Aurangabad,29,1,12,-1,80,20,0,178,79,83,77   
21,Nanded,31,1,-,,-,-,-,-,-,-,94   
22,Osmanabad,-,-,11,-,60,-,0,88,-25,100,82   
23,Parbhani,31,2,12,-2,70,10,0,105,5,124,97   
24,Akola,30,1,13,1,60,-1,0,61,-13,101,83   
25,Amravati,28,-1,10,-5,72,19,0,109,-,100,89   
26,Brahmapuri,30,1,15,3,76,2,0,116,-,217,139  
27,Buldhana,27,0,13,-2,66,13,0,108,-,114,85   
28,Chandrapur,-,-,12,-,65,-8,0,163,-,176,128  
29,Nagpur,29,1,12,0,81,13,0,157,64,162,113  
30,Wardha,30,1,-,,-,-,-,-,-,-,109  
31,Yeotmal,29,1,13,-2,51,1,0,108,-,124,109  
32,Ahmedabad,28,-1,10,-3,63,2,0,63,35,101.31,78   
33,Delhi (PLM),18,-4,12,5,90,11,0,27,-6,61,75   
34,Delhi (SFD),20,-2,13,5,95,16,0,68,38,57,78   
35,Bangalore A.P,28,2,13,-2,80,-3,0,104,-157,87,-
36,Hyderabad,30,2,16,2,65,-7,0,231,122,97,82   
