,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,32,3,25,0,90,1,12,1735,-81,173,226  
1,Bhira,27,0,23,0,95,-3,34,4468,363,447,490  
2,Dahanu,32,2,25,0,95,7,3,2154,545,215,200  
3,Goa(Dabolim),-,-,-,-,-,-,-,2002,-207,204,275  
4,Goa(Panjim),31,2,24,0,80,-5,TR,2441,30,251.91,294  
5,Harnai,30,1,23,-1,90,2,19,2612,545,261,252  
6,Mumbai (CLB),32,3,26,1,87,-2,TR,2064,320,206.38,216  
7,Mumbai (SCZ),31,2,25,0,86,-1,4,2228,339,222.81,235  
8,Ratnagiri,29,0,23,-1,95,4,9,2768,291,279,301  
9,Ahmednagar,32,3,-,-,80,-1,0,232,-58,23,62   
10,Jalgaon,31,0,23,0,80,-9,0,845,296,87,75   
11,Jeur,-,-,26,-,70,-15,0,-,-,-,62   
12,Kolhapur,28,1,21,0,90,-1,TR,643,-60,70,107  
13,Mahabaleshwar,19,-1,17,1,100,1,15,5679,761,601,582  
14,Malegaon,32,3,22,0,90,8,0,481,154,49,56   
15,Nasik,29,1,21,0,95,8,4,544,120,58,68   
16,Pune,29,1,20,-1,-,-,TR,479,43,48,74   
17,Pune AP(LHG),30,-,20,-,90,-,TR,470,111,47,-
18,Sangli,30,1,20,-1,90,2,0,229,-79,31,67   
19,Satara,28,1,20,-1,85,0,0,529,-71,53,96   
20,Solapur,33,2,23,2,70,-11,0,466,81,57,76   
21,Aurangabad,30,1,22,1,80,-6,0,457,-3,46,77   
22,Nanded,31,0,20,-2,85,3,0,815,187,84,94   
23,Osmanabad,31,-,19,-,75,-,0,662,186,69,82   
24,Parbhani,31,0,23,1,75,-8,0,821,196,86,97   
25,Akola,30,0,24,0,85,1,0,743,172,80,83   
26,Amravati,29,-1,21,-2,90,4,0,768,195,81,89   
27,Brahmapuri,29,-1,24,1,80,-7,0,1932,962,198,139  
28,Buldhana,28,1,20,-1,90,3,0,791,215,84,85   
29,Chandrapur,30,-1,25,1,90,7,0,1506,599,157,128  
30,Nagpur,30,-1,23,0,95,10,0,1337,587,138,113  
31,Wardha,30,0,23,0,95,11,0,1284,541,139,109  
32,Yeotmal,29,0,22,0,85,1,0,935,195,102,109  
33,Ahmedabad,34,2,26,2,81,-7,0,750,157,75.63,78   
34,Delhi (PLM),35,1,26,1,80,2,0,442,-92,51,75   
35,Bangalore A.P,30,2,22,-3,75,-13,0,327,67,45,-
36,Hyderabad,31,1,22,0,85,4,6,508,94,58,82   
