,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,0,23,2,85,9,0,0,0,0,226  
1,Bhira,40,2,22,3,85,13,0,0,0,0,490  
2,Dahanu,30,-1,21,0,80,16,0,0,0,0,200  
3,Goa(Dabolim),33,-,23,-,80,-,0,0,0,0,275  
4,Goa(Panjim),35,3,24,1,80,1,0,0,0,0.08,294  
5,Harnai,29,0,23,0,60,-6,0,0,0,0,252  
6,Mumbai (CLB),31,-1,24,1,90,14,0,0,0,0.0,216  
7,Mumbai (SCZ),33,0,20,-1,88,22,0,0,0,0.0,235  
8,Ratnagiri,33,1,21,-1,75,5,0,0,0,0,301  
9,Ahmednagar,38,2,19,2,60,20,0,0,-2,0,62   
10,Jalgaon,-,-,23,-,70,26,0,0,-3,3,75   
11,Jeur,37,-1,24,6,40,-11,0,0,-1,0,62   
12,Kolhapur,36,0,21,1,75,16,3,3,2,1,107  
13,Mahabaleshwar,31,0,16,-1,75,33,2,2,-3,1,582  
14,Malegaon,39,3,21,4,47,5,0,0,-1,0,56   
15,Nasik,35,0,18,2,55,14,0,0,-3,4,68   
16,Pune,36,1,21,6,50,4,TR,0,-1,0,74   
17,Pune AP(LHG),37,-,23,-,47,-,1,1,-1,0,-
18,Sangli,37,0,21,3,55,-10,TR,TR,0,TR,67   
19,Satara,38,3,21,2,70,21,0,0,-1,0,96   
20,Solapur,39,2,23,1,57,11,0,0,-1,1,76   
21,Aurangabad,36,1,22,4,55,17,TR,0,-2,0,77   
22,Nanded,39,2,20,2,70,26,0,0,-5,2,94   
23,Osmanabad,35,-,18,-,35,-,2,2,0,TR,82   
24,Parbhani,38,1,20,-1,60,21,13,13,7,3,97   
25,Akola,39,1,21,1,75,36,0,46,41,5,83   
26,Amravati,35,-2,18,-3,85,44,2,2,-6,2,89   
27,Brahmapuri,37,1,19,0,85,33,5,5,-6,1,139  
28,Buldhana,-,-,22,-,40,0,0,0,-7,5,85   
29,Chandrapur,-,-,22,-,60,12,0,0,-11,2,128  
30,Nagpur,32,4,18,-1,80,40,11,15,5,4,113  
31,Wardha,34,-2,19,-1,98,56,0,2,-6,4,109  
32,Yeotmal,34,-2,17,-4,80,45,3,3,-7,5,109  
33,Ahmedabad,37,1,22,3,37,-13,0,0,0,0.02,78   
34,Delhi (PLM),30,1,15,1,85,19,0,0,-3,5,75   
35,Delhi (SFD),30,1,14,-1,80,18,0,0,-9,11,78   
36,Bangalore A.P,31,-2,18,-1,55,-10,0,0,-2,0,-
37,Hyderabad,34,-1,21,0,35,-17,0,0,-4,1,82   
