,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,32,0,22,1,80,4,0,87,-7,209,226  
1,Bhira,38,5,23,4,55,-20,0,191,34,514,490  
2,Dahanu,34,2,22,1,70,4,0,250,190,293,200  
3,Goa(Panjim),35,2,24,1,86,10,0,126,-25,295.06,294  
4,Harnai,34,2,24,0,60,1,0,281,172,313,252  
5,Mumbai (CLB),35,1,25,2,84,5,0,66,-15,243.74,216  
6,Mumbai (SCZ),34,1,23,2,54,-9,0,86,-5,251.91,235  
7,Ratnagiri,35,2,22,0,75,14,0,254,107,335,301  
8,Ahmednagar,34,4,15,0,65,-7,0,51,-47,36,62   
9,Jalgaon,32,0,15,0,50,-13,0,9,-41,110,75   
10,Jeur,31,0,16,0,60,9,0,20,-80,21,62   
11,Kolhapur,30,0,21,3,75,5,0,54,-82,88,107  
12,Mahabaleshwar,26,1,15,0,75,11,0,115,-60,654,582  
13,Malegaon,31,0,15,1,70,5,0,100,33,67,56   
14,Nasik,30,0,15,2,65,0,0,54,-14,83,68   
15,Pune,31,1,15,1,65,-11,0,30,-72,99,74   
16,Pune AP(LHG),-,-,17,-,47,-,0,8,-76,68,-
17,Sangli,32,1,20,3,85,11,0,146,21,59,67   
18,Satara,33,4,18,2,80,4,0,99,-35,91,96   
19,Solapur,33,2,18,0,50,-15,0,130,9,68,76   
20,Aurangabad,31,1,17,3,53,-7,0,108,35,76,77   
21,Nanded,32,1,13,-2,27,30,0,7,-65,36,94   
22,Osmanabad,33,-,15,-,50,-,0,75,-31,62,82   
23,Parbhani,32,2,14,-3,53,-9,0,93,7,122,97   
24,Akola,33,2,15,-2,75,13,0,57,-,96,83   
25,Amravati,28,3,12,-6,39,-15,0,109,-,106,89   
26,Brahmapuri,31,1,15,-1,76,2,0,166,-,223,139  
27,Buldhana,29,1,16,-1,64,3,0,108,-,117,85   
28,Chandrapur,24,-7,16,-1,73,2,0,169,-,220,128  
29,Nagpur,30,0,12,-3,75,11,0,168,-,167,113  
30,Wardha,31,1,14,-3,52,-10,0,127,-,153,109  
31,Yeotmal,29,0,13,-4,56,2,0,252,-,145,109  
32,Ahmedabad,30,-2,15,-2,57,-2,0,63,41,101.31,78   
33,Delhi (PLM),27,-1,11,-2,65,0,0,27,2,61,75   
34,Delhi (SFD),27,-1,11,-2,75,6,0,68,45,57,78   
35,Bangalore A.P,26,-1,17,0,95,16,0,75,-160,84,-
36,Hyderabad,31,2,18,1,65,-5,0,219,123,95,82   
