,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,30,0,25,0,80,-8,4,1711,-42,171,226  
1,Bhira,27,0,23,0,95,-3,41,4363,459,436,490  
2,Dahanu,28,-2,24,-1,95,7,52,2145,585,215,200  
3,Goa(Panjim),29,0,24,0,92,1,5,2409,56,248.74,294  
4,Harnai,29,0,23,-1,90,1,7,2572,585,257,252  
5,Mumbai (CLB),29,-1,25,0,90,1,8,2035,351,203.52,216  
6,Mumbai (SCZ),29,-1,24,-1,83,-4,3,2205,387,220.52,235  
7,Ratnagiri,30,1,25,1,85,-6,1,2744,353,278,301  
8,Ahmednagar,28,-1,-,,95,13,1,232,-48,23,62   
9,Jalgaon,24,-7,21,-2,95,7,9,839,319,87,75   
10,Kolhapur,28,1,21,0,90,-2,0,640,-41,70,107  
11,Mahabaleshwar,18,-2,17,1,99,0,39,5585,889,591,582  
12,Malegaon,23,-6,22,1,96,15,37,480,173,49,56   
13,Nasik,24,-4,20,-1,97,11,10,537,124,57,68   
14,Pune,28,0,21,0,85,-1,TR,476,53,48,74   
15,Pune AP(LHG),28,-,22,-,95,-,1,462,114,47,-
16,Sangli,31,2,22,1,85,-3,0,223,-74,31,67   
17,Satara,27,0,21,0,85,0,1,524,-58,53,96   
18,Solapur,32,1,22,0,80,-1,0,458,94,56,76   
19,Aurangabad,27,-2,21,0,95,9,10,448,10,45,77   
20,Nanded,29,-2,21,-1,90,9,5,-,-,-,94   
21,Osmanabad,-,-,19,-,85,-,0,-,-,-,82   
22,Parbhani,30,-1,22,-1,95,13,6,810,219,85,97   
23,Akola,24,-7,22,-2,95,12,3,735,193,79,83   
24,Amravati,28,-2,20,-3,95,10,0,764,215,80,89   
25,Brahmapuri,28,-3,2,-1,85,-1,0,1916,1000,196,139  
26,Buldhana,23,-4,20,-1,95,8,12,786,243,83,85   
27,Chandrapur,27,-4,25,1,90,7,0,1498,646,157,128  
28,Nagpur,25,-6,22,-2,97,14,2,1331,627,138,113  
29,Wardha,25,-5,21,-2,95,10,0,1284,579,139,109  
30,Yeotmal,24,-5,20,-3,95,12,7,931,229,101,109  
31,Ahmedabad,30,-2,24,-1,86,-1,3,749,191,75.61,78   
32,Delhi (PLM),37,3,28,3,80,-1,0,434,-77,51,75   
33,Delhi (SFD),37,3,28,2,80,2,0,664,243,78,78   
34,Bangalore A.P,27,-1,19,-1,97,8,16,327,85,45,-
35,Hyderabad,31,1,23,1,70,-8,0,484,98,56,82   
