,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,27,-2,20,3,95,31,0,0,-1,0,226  
1,Bhira,35,1,19,4,95,17,0,0,-1,0,490  
2,Dahanu,28,1,19,,90,-,0,0,-1,0,200  
3,Goa(Panjim),35,3,20,0,81,0,0,0,0,0.0,294  
4,Harnai,28,0,21,0,75,18,0,0,0,0,252  
5,Mumbai (CLB),29,-1,21,2,96,20,0,0,-1,0.0,216  
6,Mumbai (SCZ),29,-1,18,1,92,26,0,0,-1,0.0,235  
7,Ratnagiri,33,2,17,2,90,27,0,0,0,0,301  
8,Ahmednagar,33,1,-,,-,-,-,-,-,-,62   
9,Jalgaon,34,2,17,4,57,-4,0,0,-5,0,75   
10,Jeur,32,-1,23,10,47,17,0,0,-1,0,62   
11,Kolhapur,32,0,18,2,80,10,0,0,-2,0,107  
12,Mahabaleshwar,27,0,16,2,55,5,0,0,-1,0,582  
13,Malegaon,33,2,14,3,65,5,0,0,-3,0,56   
14,Nasik,32,2,15,4,85,26,0,0,-1,0,68   
15,Pune,33,2,16,5,75,-1,0,0,-1,0,74   
16,Pune AP(LHG),33,-,-,-,-,-,-,-,-,-,-
17,Sangli,32,-1,18,3,80,10,0,0,-1,0,67   
18,Satara,34,4,16,3,75,8,0,0,-1,0,96   
19,Solapur,33,0,19,2,53,-5,0,0,-4,0,76   
20,Aurangabad,32,2,18,5,80,25,0,0,-6,0,77   
21,Nanded,-,-,17,-,75,16,0,9,3,1,94   
22,Osmanabad,-,-,18,-,53,-,0,-,-,-,82   
23,Parbhani,34,2,17,1,55,-,0,3,-3,0,97   
24,Akola,33,2,19,4,65,9,0,37,26,4,83   
25,Amravati,32,1,16,0,78,37,0,4,-8,0,89   
26,Brahmapuri,31,1,18,3,67,-4,0,13,0,1,139  
27,Buldhana,-,-,19,-,62,8,0,21,12,2,85   
28,Chandrapur,32,0,17,1,68,3,0,0,-11,0,128  
29,Nagpur,32,2,15,1,75,14,0,10,-6,0,113  
30,Wardha,32,2,17,2,88,33,0,29,13,3,109  
31,Yeotmal,31,0,15,2,67,17,0,4,-10,0,109  
32,Ahmedabad,33,4,18,6,81,19,0,0,-2,0.0,78   
