,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,32,0,24,4,90,16,1,91,-7,209,226  
1,Bhira,-,-,25,6,95,21,19,210,41,516,490  
2,Dahanu,35,4,24,5,85,22,0,251,185,293,200  
3,Goa(Panjim),35,2,24,2,90,18,0,126,-31,295.09,294  
4,Harnai,31,0,26,3,80,25,0,281,165,313,252  
5,Mumbai (CLB),33,1,25,4,95,19,0,73,-10,244.38,216  
6,Mumbai (SCZ),35,2,25,6,80,20,0,86,-9,251.91,235  
7,Ratnagiri,35,2,23,2,75,20,0,254,100,335,301  
8,Ahmednagar,-,-,20,7,80,13,0,51,-58,36,62   
9,Jalgaon,32,1,17,4,60,-6,0,9,-50,110,75   
10,Kolhapur,31,1,21,5,80,11,0,58,-83,89,107  
11,Mahabaleshwar,25,0,16,2,95,21,24,152,-32,657,582  
12,Malegaon,30,0,19,6,75,11,0,100,24,67,56   
13,Nasik,31,2,19,7,80,14,0,55,-21,83,68   
14,Pune,31,2,21,9,90,3,2,43,-67,101,74   
15,Pune AP(LHG),31,-,21,-,100,-,1,9,-85,68,-
16,Sangli,30,1,21,5,90,18,0,151,17,60,67   
17,Satara,33,4,20,5,90,16,9,108,-33,92,96   
18,Solapur,33,2,22,5,80,13,0,132,7,68,76   
19,Aurangabad,30,1,19,7,90,31,0,118,27,77,77   
20,Nanded,-,-,19,-,75,-,0,39,-37,117,94   
21,Osmanabad,-,-,17,-,85,-,0,87,-23,100,82   
22,Parbhani,32,2,19,4,75,15,0,99,7,123,97   
23,Akola,33,3,19,4,70,9,0,57,-,96,83   
24,Amravati,30,0,15,-1,70,17,0,109,-,106,89   
25,Brahmapuri,33,4,19,6,70,-4,0,166,-,223,139  
26,Buldhana,29,2,19,4,70,11,0,108,-,117,85   
27,Chandrapur,31,1,21,7,65,-8,0,169,-,220,128  
28,Nagpur,-,-,15,2,80,16,0,169,-,167,113  
29,Wardha,31,2,18,3,65,9,0,126,-,153,109  
30,Yeotmal,30,2,18,3,60,11,0,255,-,145,109  
31,Ahmedabad,32,1,16,2,62,04,0,63,37,101.31,78   
32,Delhi (PLM),28,3,12,3,75,2,0,27,1,61,75   
33,Delhi (SFD),28,3,10,1,95,22,0,68,43,57,78   
34,Bangalore A.P,27,1,19,2,90,9,0,-,-,87,-
35,Hyderabad,31,3,21,5,85,16,0,231,127,97,82   
