,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,30,-1,23,1,85,9,0,0,0,0,226  
1,Goa(Dabolim),32,-,23,-,-,-,0,0,0,TR,275  
2,Goa(Panjim),33,1,24,-1,81,3,0,0,-1,0.08,294  
3,Harnai,29,-1,23,-2,80,10,0,0,0,0,252  
4,Mumbai (CLB),31,0,24,0,90,12,0,0,0,0.0,216  
5,Mumbai (SCZ),31,-2,21,0,79,10,0,0,0,0.0,235  
6,Ratnagiri,31,0,19,-4,80,9,0,0,0,0,301  
7,Ahmednagar,39,2,21,3,55,16,0,0,-3,0,62   
8,Jalgaon,40,2,24,4,50,7,0,0,-5,3,75   
9,Jeur,39,0,28,8,33,-17,0,0,-3,0,62   
10,Kolhapur,37,1,21,0,60,-1,0,3,-1,1,107  
11,Mahabaleshwar,31,-1,19,1,37,0,0,2,-4,1,582  
12,Malegaon,40,3,21,1,25,-14,0,0,-1,0,56   
13,Nasik,36,-1,17,0,70,32,0,0,-3,4,68   
14,Pune,36,0,18,2,32,-17,0,3,1,TR,74   
15,Pune AP(LHG),37,-,20,-,25,-,0,1,-4,TR,-
16,Sangli,39,1,21,1,70,5,0,TR,-2,TR,67   
17,Satara,39,3,20,0,60,14,0,0,-2,0,96   
18,Solapur,40,1,25,2,47,4,0,0,-4,1,76   
19,Aurangabad,38,1,25,5,50,15,0,0,-5,TR,77   
20,Nanded,39,0,21,1,60,20,0,0,-8,2,94   
21,Osmanabad,38,-,22,-,33,-,0,11,7,1,82   
22,Parbhani,40,1,25,2,30,-4,0,13,3,3,97   
23,Akola,40,2,25,4,29,5,0,1,-,5,83   
24,Amravati,41,3,23,1,65,26,0,19,-,3,89   
25,Brahmapuri,39,2,25,4,70,24,0,5,-,3,139  
26,Buldhana,-,-,22,-,27,12,0,0,-,5,85   
27,Chandrapur,40,1,-,,-,-,-,-,-,1,128  
28,Nagpur,40,2,23,2,45,12,TR,15,-,4,113  
29,Wardha,40,2,25,3,79,45,0,4,-,4,109  
30,Yeotmal,39,2,22,0,36,4,0,6,-,5,109  
31,Ahmedabad,37,1,24,4,56,06,0,0,-1,0.02,78   
32,Delhi (PLM),30,-3,16,1,85,26,0,0,-6,5,75   
33,Delhi (SFD),29,-3,17,1,65,3,0,0,-12,11,78   
34,Bangalore A.P,35,1,23,2,75,12,0,0,-4,TR,-
35,Hyderabad,39,2,26,3,40,-12,0,0,-10,1,82   
