,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,-1,25,1,90,7,5,78,73,208,226  
1,Dahanu,31,-2,25,1,90,14,0,247,217,292,200  
2,Goa(Panjim),31,0,23,-1,91,5,5,91,11,291.57,294  
3,Harnai,29,-,24,-,80,4,0,227,158,308,252  
4,Mumbai (CLB),31,-1,25,0,98,13,8,46,-12,241.69,216  
5,Mumbai (SCZ),30,-3,24,0,90,14,13,51,-11,248.41,235  
6,Ratnagiri,31,-1,22,-1,95,17,4,203,118,330,301  
7,Ahmednagar,30,-3,24,6,90,20,TR,51,-1,36,62   
8,Jalgaon,30,-5,16,-4,95,24,0,9,-21,110,75   
9,Jeur,30,-3,24,6,80,5,20,20,-29,208,62   
10,Kolhapur,30,-1,22,1,90,12,0,4,-64,83,107  
11,Mahabaleshwar,22,-3,17,1,100,38,TR,79,-22,658,582  
12,Malegaon,-,-,21,-,90,22,12,89,55,66,56   
13,Nasik,28,-4,21,2,95,24,0,32,-5,81,68   
14,Pune,30,-2,21,2,80,2,TR,14,-35,72,74   
15,Sangli,31,-1,21,1,90,10,3,4,-64,45,67   
16,Satara,30,-1,20,1,90,17,0,57,1,87,96   
17,Solapur,31,-2,23,2,80,12,0,15,-42,72,76   
18,Aurangabad,29,-3,21,3,90,28,0,71,37,72,77   
19,Osmanabad,28,-,19,-,90,-,0,40,-14,95,82   
20,Parbhani,29,-4,21,1,85,17,1,91,42,122,97   
21,Akola,32,-2,23,2,90,25,0,148,-100,-,83   
22,Amravati,32,-5,20,0,90,28,0,-,-54,-,89   
23,Brahmapuri,-,-,24,-,80,1,1,-,-,-,139  
24,Buldhana,27,-4,21,0,95,30,0,-,-77,-,85   
25,Chandrapur,29,-4,23,2,95,19,0,-,-,-,128  
26,Nagpur,32,-1,24,4,90,22,0,-,-100,-,113  
27,Wardha,30,-3,23,2,85,24,0,-,-,-,109  
28,Yeotmal,32,0,22,1,-,-,0,-,-87,-,109  
29,Ahmedabad,33,-3,23,2,92,24,0,63,49,101.31,78   
30,Delhi (PLM),31,-,23,-,90,25,0,27,10,61,75   
31,Delhi (SFD),31,-3,23,3,95,30,0,67,50,96,78   
32,Bangalore A.P,29,0,19,0,85,3,0,7,-107,77,-
33,Hyderabad,30,-1,23,2,80,10,0,108,71,84,82   
