,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,30,1,26,1,90,1,13,1656,186,166,226  
1,Bhira,26,-1,22,-1,95,-9,42,3982,779,398,490  
2,Dahanu,30,0,26,0,95,6,5,1996,652,200,200  
3,Goa(Dabolim),31,-,-,-,-,-,8,1797,-81,183,275  
4,Goa(Panjim),31,2,24,0,90,-2,5,2178,101,225.17,294  
5,Harnai,29,0,25,0,90,-,8,2425,715,242,252  
6,Mumbai (CLB),30,0,25,0,96,7,6,1934,496,193.38,216  
7,Mumbai (SCZ),29,-1,24,-1,90,2,7,2131,593,213.13,235  
8,Ratnagiri,29,1,23,-1,90,0,10,2477,413,250,301  
9,Ahmednagar,29,0,-,,35,2,0,227,-4,23,62   
10,Jalgaon,32,1,24,1,85,-4,0,720,294,75,75   
11,Kolhapur,26,-1,22,-1,90,-3,TR,587,7,64,107  
12,Mahabaleshwar,19,-1,17,0,99,0,56,5093,1289,542,582  
13,Malegaon,31,1,22,0,95,11,0,393,126,40,56   
14,Nasik,27,-1,21,0,95,7,5,411,128,51,68   
15,Pune,27,-1,21,-1,85,-2,1,472,107,47,74   
16,Pune AP(LHG),28,-,21,-,95,-,TR,455,156,46,-
17,Sangli,29,0,21,-1,90,2,0,209,-47,29,67   
18,Satara,25,1,21,-1,85,-2,1,499,0,50,96   
19,Solapur,32,1,22,0,80,-3,0,432,141,53,76   
20,Aurangabad,29,0,22,1,85,-2,0,414,52,42,77   
21,Nanded,31,0,21,-1,95,13,0,659,206,68,94   
22,Osmanabad,30,-,18,-,85,-,1,-,-,-,82   
23,Parbhani,31,0,23,0,85,2,0,721,261,76,97   
24,Akola,32,2,24,1,85,1,0,678,237,73,83   
25,Amravati,31,1,22,-1,95,9,10,670,230,71,89   
26,Brahmapuri,30,0,24,1,85,-2,26,1673,940,172,139  
27,Buldhana,29,2,21,0,95,7,38,690,247,74,85   
28,Chandrapur,31,0,25,1,85,0,8,1372,-,144,128  
29,Nagpur,32,2,24,0,98,13,4,1189,617,124,113  
30,Wardha,32,2,23,0,95,9,13,1181,621,128,109  
31,Yeotmal,29,0,21,-1,95,20,0,823,243,91,109  
32,Ahmedabad,32,0,26,1,89,1,5,679,228,68.51,78   
33,Delhi (PLM),32,-2,26,0,98,17,14,377,0,45,75   
34,Delhi (SFD),31,-3,25,-1,95,15,16,-,-,-,78   
35,Bangalore A.P,29,1,20,0,80,-10,0,265,76,39,-
36,Hyderabad,30,0,23,1,80,-3,0,416,102,49,82   
