,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,34,2,18,-2,75,3,0,165,67,316,226  
1,Bhira,-,-,19,-,57,-17,0,91,-84,513,490  
2,Dahanu,34,3,18,-1,100,36,0,112,47,402,200  
3,Goa(Panjim),35,2,20,-2,71,-2,0,158,1,298.24,294  
4,Harnai,35,4,21,-3,47,-10,0,285,172,730,252  
5,Mumbai (CLB),36,3,23,1,80,4,0,67,-15,257.81,216  
6,Mumbai (SCZ),35,3,17,-3,43,-18,0,79,-14,298.32,235  
7,Ratnagiri,36,3,18,-3,40,-19,0,137,-16,415,301  
8,Ahmednagar,34,3,7,-8,67,-3,0,68,-36,48,62   
9,Jalgaon,32,1,10,-4,60,-5,0,30,-26,76,75   
10,Jeur,30,-1,18,3,80,11,-,-,-,-,62   
11,Kolhapur,31,1,16,-1,55,-15,0,37,-103,117,107  
12,Mahabaleshwar,27,2,14,0,50,-16,0,174,-7,687,582  
13,Malegaon,32,2,11,-2,65,2,0,63,-10,51,56   
14,Nasik,30,0,11,-1,45,-18,0,41,-31,110,68   
15,Pune,30,0,10,-3,75,-1,0,81,-26,67,74   
16,Pune AP(LHG),34,-,16,-,47,-,0,21,-71,67,-
17,Sangli,32,1,13,-3,65,-10,0,15,-117,72,67   
18,Satara,32,3,13,-3,60,-15,0,57,-83,91,96   
19,Solapur,34,3,13,-4,52,-14,0,70,-54,80,76   
20,Aurangabad,31,1,13,-1,52,-6,0,32,-46,89,77   
21,Nanded,32,1,13,-2,80,13,0,70,-2,100,94   
22,Osmanabad,33,-,11,-,20,-,0,60,-48,76,82   
23,Parbhani,31,1,12,-4,55,-6,0,100,11,105,97   
24,Akola,33,2,12,-3,67,5,0,102,-,102,83   
25,Amravati,31,0,11,-6,44,-8,0,59,-,99,89   
26,Brahmapuri,32,2,14,-1,50,-25,0,157,-,138,139  
27,Buldhana,30,2,14,-3,48,-12,0,41,-,73,85   
28,Chandrapur,32,1,13,-3,75,2,0,64,-,155,128  
29,Nagpur,32,2,12,-2,67,2,0,75,-,93,113  
30,Wardha,31,2,13,-3,73,13,0,46,-,110,109  
31,Yeotmal,31,2,12,-5,61,11,0,44,-,111,109  
32,Ahmedabad,33,2,14,-2,53,-8,0,99,74,72.42,78   
33,Delhi (PLM),29,3,16,4,55,-13,0,8,-17,58,75   
34,Delhi (SFD),30,3,17,5,-,-,0,0,-23,57,78   
35,Bangalore A.P,31,4,15,-2,65,-15,0,41,-205,87,-
36,Hyderabad,32,3,13,-3,52,-16,0,38,-64,105,82   
