,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,-,-,26,-,95,6,14,2301,501,231,226  
1,Bhira,26,-1,23,1,95,-3,59,4263,192,426,490  
2,Goa(Panjim),28,-1,24,0,93,01,8,2567,169,257.32,294  
3,Harnai,28,0,24,-1,90,2,91,5424,3371,543,252  
4,Mumbai (CLB),27,-2,25,1,92,3,49,1771,39,177.51,216  
5,Mumbai (SCZ),28,-2,25,0,89,2,41,2179,303,218.95,235  
6,Ratnagiri,27,-2,24,1,100,9,12,3349,884,335,301  
7,Jalgaon,35,3,24,1,85,-4,0,535,-6,54,75   
8,Jeur,-,-,22,-,70,-15,0,48,-240,13,62   
9,Kolhapur,26,-1,21,1,95,4,1,1048,351,106,107  
10,Mahabaleshwar,21,1,17,1,100,1,36,5550,677,559,582  
11,Malegaon,32,2,23,2,85,3,0,208,-116,23,56   
12,Nasik,28,0,22,2,90,3,0,955,533,98,68   
13,Pune,28,0,22,1,85,0,TR,512,80,53,74   
14,Pune AP(LHG),29,-,22,-,90,-,TR,521,165,51,-
15,Sangli,26,-2,21,0,90,2,0,599,293,61,67   
16,Satara,27,1,22,2,95,10,0,719,123,76,96   
17,Solapur,32,1,23,2,85,4,0,387,7,46,76   
18,Aurangabad,31,2,23,2,90,4,TR,582,126,68,77   
19,Nanded,33,2,24,2,90,8,0,408,-219,41,94   
20,Osmanabad,30,-,-,,-,-,-,-,-,-,82   
21,Parbhani,33,2,24,1,95,12,7,593,-23,60,97   
22,Akola,35,4,25,1,83,-1,0,772,-,80,83   
23,Amravati,25,-5,22,-1,85,-1,70,713,-,74,89   
24,Brahmapuri,35,4,26,3,77,-10,0,729,-,79,139  
25,Buldhana,30,3,23,2,91,4,3,508,-,54,85   
26,Chandrapur,34,3,26,2,72,-11,0,1101,-,117,128  
27,Nagpur,34,3,25,2,76,-9,0,666,-,71,113  
28,Wardha,35,5,25,2,83,-1,0,853,-,92,109  
29,Yeotmal,31,2,22,0,84,0,26,857,-,90,109  
30,Ahmedabad,33,-1,26,2,91,03,-1,518,-64,52.37,78   
31,Delhi (PLM),37,3,26,0,85,9,TR,449,-81,49,75   
32,Delhi (SFD),37,3,27,2,80,2,TR,411,-30,47,78   
33,Bangalore A.P,28,0,21,2,90,2,0,531,275,67,-
34,Hyderabad,32,2,24,2,85,4,TR,434,26,57,82   
