,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,30,1,25,-1,95,6,8,2062,603,207,226  
1,Bhira,27,-1,24,1,95,-2,38,3631,472,363,490  
2,Dahanu,31,1,26,0,90,2,6,2351,1020,235,200  
3,Goa(Panjim),30,1,25,1,90,-1,8,2385,331,239.14,294  
4,Harnai,29,0,25,0,85,-4,30,4931,3247,494,252  
5,Mumbai (CLB),30,0,26,-1,90,2,3,1460,33,146.35,216  
6,Mumbai (SCZ),31,1,25,0,80,-6,3,1960,437,197.02,235  
7,Ratnagiri,29,0,26,2,90,0,5,3059,1019,306,301  
8,Ahmednagar,29,0,22,1,85,3,0,387,158,39,62   
9,Jalgaon,30,-1,23,-1,90,1,27,511,96,51,75   
10,Jeur,-,-,21,-,70,-16,0,43,-183,13,62   
11,Kolhapur,26,-1,21,0,95,3,8,979,405,99,107  
12,Mahabaleshwar,19,-1,17,0,100,1,74,4724,985,476,582  
13,Malegaon,28,-1,23,1,85,3,0,194,-68,22,56   
14,Nasik,27,0,22,1,90,3,4,442,102,95,68   
15,Pune,-,-,20,-,85,0,9,476,115,50,74   
16,Pune AP(LHG),27,-,22,-,90,-,7,475,179,47,-
17,Sangli,26,-3,21,0,90,2,4,581,329,59,67   
18,Satara,25,-2,21,-1,95,9,25,653,160,69,96   
19,Solapur,30,-1,22,0,80,-3,1,370,81,44,76   
20,Aurangabad,29,0,22,1,90,5,TR,560,203,66,77   
21,Nanded,31,0,23,1,90,7,0,408,-39,41,94   
22,Osmanabad,29,-,17,-,90,-,0,361,4,40,82   
23,Parbhani,31,0,22,-1,85,3,0,535,80,54,97   
24,Akola,31,1,23,-1,84,0,0,744,-,77,83   
25,Amravati,26,-4,20,-3,97,4,0,626,-,66,89   
26,Buldhana,29,2,22,1,86,-1,0,484,-,52,85   
27,Chandrapur,31,0,24,0,76,-8,5,1087,-,115,128  
28,Nagpur,29,-1,23,-1,90,4,2,652,-,69,113  
29,Wardha,30,0,23,0,86,1,1,814,-,88,109  
30,Yeotmal,27,-2,21,-1,83,-2,28,806,-,85,109  
31,Ahmedabad,31,1,24,-1,96,8,7,309,-134,31.40,78   
32,Delhi (PLM),37,3,28,2,75,-7,0,382,18,42,75   
33,Delhi (SFD),37,4,29,3,75,-5,0,344,26,40,78   
34,Bangalore A.P,29,1,20,0,85,-4,0,496,310,63,-
35,Hyderabad,31,1,23,1,80,-2,0,362,52,49,82   
