,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,33,0,29,2,78,-2,0,1,-18,1,226  
1,Bhira,41,5,29,4,77,-6,0,0,-28,0,490  
2,Dahanu,34,0,30,2,73,-3,0,0,-17,0,200  
3,Goa(Panjim),35,2,27,1,86,5,TR,2,-46,0.82,294  
4,Harnai,34,3,27,0,81,-2,6,9,-27,1,252  
5,Mumbai (CLB),35,1,30,3,77,-1,0,0,-21,0.37,216  
6,Mumbai (SCZ),36,1,29,2,71,-3,0,0,-21,1.0,235  
7,Ratnagiri,34,1,27,1,86,7,TR,13,-23,1,301  
8,Ahmednagar,40,4,24,1,75,11,TR,0,-8,0,62   
9,Jalgaon,43,2,29,1,61,-3,0,0,-4,0,75   
10,Jeur,39,-1,-,,-,-,-,-,-,-,62   
11,Kolhapur,34,1,24,1,87,6,2,10,-1,2,107  
12,Mahabaleshwar,30,3,19,1,94,10,TR,2,-31,4,582  
13,Malegaon,42,3,27,3,53,-6,0,0,-5,3,56   
14,Nasik,38,2,25,2,75,8,0,0,-6,3,68   
15,Pune,39,-,26,-,70,1,TR,4,-9,3,74   
16,Pune AP(LHG),39,-,25,-,75,-,3,3,-17,1,-
17,Sangli,35,1,21,-1,96,16,12,30,12,4,67   
18,Satara,35,1,22,-1,94,22,6,16,-3,5,96   
19,Solapur,40,1,21,-3,89,17,14,40,24,11,76   
20,Aurangabad,40,2,27,3,77,15,0,0,-7,7,77   
21,Nanded,43,2,25,-1,85,33,1,1,-10,TR,94   
22,Parbhani,43,3,28,1,61,4,0,0,-11,TR,97   
23,Akola,44,3,31,3,60,8,1,0,-,2,83   
24,Amravati,40,-1,29,3,48,-4,0,6,-,4,89   
25,Brahmapuri,47,5,30,2,55,6,TR,0,-,6,139  
26,Buldhana,40,3,29,4,55,-7,0,0,-,3,85   
27,Chandrapur,47,4,29,0,50,2,0,0,-,7,128  
28,Nagpur,45,3,30,1,67,27,0,1,-,4,113  
29,Wardha,46,-,31,-,55,8,0,0,-,6,109  
30,Yeotmal,43,-,28,-,47,1,0,1,-,4,109  
31,Ahmedabad,42,1,30,2,62,-9,0,0,-6,0.54,78   
32,Delhi (PLM),45,3,31,4,40,-2,0,0,-3,4,75   
33,Delhi (SFD),43,3,30,2,57,-14,0,0,-3,5,78   
34,Bangalore A.P,32,1,19,-2,85,3,22,114,97,25,-
35,Hyderabad,41,3,23,-3,80,-22,5,6,-1,14,82   
