,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,35,3,25,0,90,15,0,9,7,1,226  
1,Bhira,-,-,19,-,90,14,0,0,-6,0,490  
2,Dahanu,36,3,26,0,75,2,0,3,3,TR,200  
3,Goa(Panjim),34,1,26,0,78,5,0,0,-15,0.01,294  
4,Harnai,34,3,24,-2,70,-6,0,4,-3,TR,252  
5,Mumbai (CLB),33,0,26,0,89,14,0,0,-2,0.0,216  
6,Mumbai (SCZ),34,1,25,-1,75,6,0,10,9,1.0,235  
7,Ratnagiri,33,0,25,-1,75,4,0,0,-3,TR,301  
8,Ahmednagar,-,-,20,-,30,-10,0,1,-13,TR,62   
9,Jalgaon,43,0,27,1,60,9,0,2,-7,TR,75   
10,Jeur,-,-,24,-,65,10,0,0,-15,0,62   
11,Kolhapur,39,2,24,2,65,-8,0,10,-32,1,107  
12,Mahabaleshwar,34,3,21,2,24,-20,0,12,-25,1,582  
13,Malegaon,42,2,26,3,33,-11,0,11,3,1,56   
14,Nasik,39,1,23,2,50,1,0,8,-3,1,68   
15,Pune,39,1,19,-2,27,-27,0,15,-7,1,74   
16,Pune AP(LHG),41,-,22,-,20,-,0,6,-14,1,-
17,Sangli,40,1,23,1,75,2,0,11,-22,1,67   
18,Satara,39,2,21,-1,27,-26,0,12,-18,4,96   
19,Solapur,43,2,27,2,32,-25,0,37,19,4,76   
20,Aurangabad,40,1,26,3,32,-8,0,85,73,5,77   
21,Nanded,43,-,29,-,95,54,0,0,-21,0,94   
22,Osmanabad,41,-,25,-,20,-,0,9,-6,1,82   
23,Parbhani,44,3,27,1,27,-9,0,3,-18,TR,97   
24,Akola,43,1,27,0,28,-7,0,1,-,TR,83   
25,Amravati,41,-1,25,-2,40,3,0,0,-,TR,89   
26,Brahmapuri,44,2,28,1,57,18,0,32,-,4,139  
27,Buldhana,41,3,28,3,35,-9,0,27,-,3,85   
28,Chandrapur,43,0,20,-7,66,29,4,46,-,5,128  
29,Nagpur,45,3,24,-3,41,12,1,13,-,3,113  
30,Wardha,44,1,26,-1,46,14,0,24,-,4,109  
31,Yeotmal,43,1,27,0,41,11,0,24,-,3,109  
32,Ahmedabad,42,1,25,1,57,-6,0,4,2,0.44,78   
33,Delhi (SFD),44,5,30,5,37,0,0,35,13,3,78   
34,Hyderabad,41,2,27,1,60,13,TR,14,-27,2,82   
