,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,32,0,27,3,81,4,0,9,9,1,226  
1,Bhira,-,-,25,-,91,14,0,0,-2,0,490  
2,Dahanu,34,2,26,2,72,-2,0,3,3,TR,200  
3,Goa(Panjim),35,1,27,1,78,03,0,0,-5,0.01,294  
4,Harnai,33,3,26,1,81,5,0,4,3,TR,252  
5,Mumbai (CLB),33,0,27,2,89,13,0,0,-1,0.0,216  
6,Mumbai (SCZ),34,1,26,2,70,00,0,10,10,1.00,235  
7,Ratnagiri,32,0,26,1,81,7,0,TR,-1,TR,301  
8,Ahmednagar,43,3,26,4,38,1,0,1,-6,TR,62   
9,Jalgaon,43,1,26,3,42,-3,0,2,-6,TR,75   
10,Jeur,-,-,24,-,57,2,0,0,-10,0,62   
11,Kolhapur,39,2,23,2,81,10,0,10,-12,1,107  
12,Mahabaleshwar,33,1,19,0,68,28,6,12,-10,1,582  
13,Malegaon,44,4,29,7,28,-9,0,11,8,1,56   
14,Nasik,41,3,24,5,46,5,0,8,2,1,68   
15,Pune,41,3,25,5,76,28,TR,15,6,1,74   
16,Sangli,41,2,25,3,77,6,0,10,-7,1,67   
17,Satara,40,3,26,5,56,4,5,12,1,4,96   
18,Solapur,43,2,30,6,44,-12,0,36,23,4,76   
19,Aurangabad,41,2,27,5,45,8,0,47,38,5,77   
20,Nanded,43,2,31,7,41,3,0,0,-17,0,94   
21,Osmanabad,42,-,26,-,-,-,0,8,-4,1,82   
22,Parbhani,44,3,31,6,28,-9,0,3,-14,TR,97   
23,Akola,45,4,31,6,25,-7,0,1,-,TR,83   
24,Amravati,42,0,28,5,39,4,0,0,-,TR,89   
25,Brahmapuri,44,3,29,5,57,13,0,20,-,3,139  
26,Buldhana,41,4,30,5,33,-6,0,27,-,3,85   
27,Chandrapur,43,1,32,7,49,10,0,40,-,4,128  
28,Nagpur,44,3,29,5,42,12,0,12,-,3,113  
29,Wardha,44,2,32,8,33,0,0,24,-,4,109  
30,Yeotmal,43,2,29,4,32,5,0,23,-,2,109  
31,Ahmedabad,39,-1,25,1,55,-04,0,4,2,0.44,78   
32,Delhi (PLM),42,5,25,3,41,-2,0,18,10,2,75   
33,Delhi (SFD),41,4,26,5,43,0,0,35,16,3,78   
34,Bangalore A.P,37,3,25,3,65,-8,0,75,48,7,-
35,Hyderabad,41,3,26,1,61,10,0,9,-20,1,82   
