,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,35,5,29,3,82,-4,TR,70,-164,8,226  
1,Bhira,-,-,27,-,88,-5,0,76,-234,8,490  
2,Dahanu,35,2,29,3,71,-,0,1,-135,TR,200  
3,Goa(Panjim),28,1,25,1,85,-5,1,463,24,46.91,294  
4,Harnai,34,4,28,3,76,-11,1,234,-54,24,252  
5,Mumbai (CLB),35,4,30,4,76,-9,0,19,-209,2.28,216  
6,Mumbai (SCZ),34,3,29,3,69,-13,0,43,-158,5.33,235  
7,Ratnagiri,32,2,26,1,84,-5,3,351,-14,35,301  
8,Ahmednagar,-,-,24,-,58,-19,0,62,7,6,62   
9,Jalgaon,39,1,26,1,63,-16,0,0,-48,0,75   
10,Jeur,36,1,23,2,78,-1,0,31,-32,6,62   
11,Kolhapur,31,2,23,1,85,-2,0,121,57,13,107  
12,Mahabaleshwar,23,1,18,1,100,2,0,85,-210,12,582  
13,Malegaon,39,4,25,2,55,-18,0,0,-53,3,56   
14,Nasik,34,2,24,1,69,-8,0,0,-42,3,68   
15,Pune,34,3,24,,65,-13,0,35,-44,6,74   
16,Pune AP(LHG),35,-,-,-,-,-,0,20,-36,3,-
17,Sangli,34,3,22,0,84,-1,0,128,56,14,67   
18,Satara,32,3,23,0,76,-4,0,90,-21,13,96   
19,Solapur,38,4,25,2,63,-16,0,71,-3,14,76   
20,Aurangabad,37,4,25,-3,73,-4,0,3,-61,10,77   
21,Nanded,39,3,25,1,65,-11,0,25,-40,3,94   
22,Osmanabad,37,-,-,-,-,-,0,47,-35,9,82   
23,Parbhani,40,5,27,3,50,-24,0,27,-46,3,97   
24,Akola,39,2,29,3,58,-12,0,0,-,5,83   
25,Amravati,38,1,27,3,48,-21,0,29,-,6,89   
26,Brahmapuri,41,4,31,6,57,-11,0,32,-,9,139  
27,Buldhana,37,4,25,2,58,18,0,32,-,7,85   
28,Chandrapur,41,4,31,5,42,-27,0,39,-,10,128  
29,Nagpur,41,4,31,5,42,-25,0,4,-,4,113  
30,Wardha,41,4,31,6,44,-20,0,19,-,8,109  
31,Yeotmal,39,3,27,3,50,-20,0,37,-,8,109  
32,Ahmedabad,41,2,28,1,65,-10,0,0,-29,0.54,78   
33,Delhi (PLM),39,-1,28,0,50,-6,0,5,-17,5,75   
34,Delhi (SFD),37,-2,26,-2,65,9,5,5,-17,6,78   
35,Bangalore A.P,31,2,20,0,80,-5,5,253,202,39,-
36,Hyderabad,38,5,27,4,55,-20,0,35,-11,17,82   
