,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,2,26,1,85,-4,1,284,478,209,226  
1,Bhira,-,-,25,-,95,-3,4,3899,340,390,490  
2,Dahanu,30,0,27,2,95,7,TR,2457,1001,246,200  
3,Goa(Panjim),31,3,25,1,90,-2,2,2408,189,241.50,294  
4,Harnai,31,2,26,2,85,-4,4,5051,3206,506,252  
5,Mumbai (CLB),31,1,27,2,87,-2,1,1511,-51,151.51,216  
6,Mumbai (SCZ),31,1,26,1,78,-9,2,1986,315,199.64,235  
7,Ratnagiri,30,2,26,2,80,-11,5,3143,926,314,301  
8,Jalgaon,33,2,23,0,90,2,1,530,63,53,75   
9,Jeur,-,-,21,-,80,-5,0,48,-197,13,62   
10,Kolhapur,26,0,21,0,90,-3,6,1015,381,103,107  
11,Mahabaleshwar,19,-1,17,0,100,1,36,5146,890,518,582  
12,Malegaon,31,1,23,1,85,3,0,199,-83,22,56   
13,Nasik,27,-1,22,1,85,-2,1,428,55,96,68   
14,Pune,29,2,22,0,80,-6,TR,499,106,52,74   
15,Pune AP(LHG),29,-,22,-,85,-,TR,502,178,49,-
16,Sangli,28,0,21,0,85,-4,TR,591,314,60,67   
17,Satara,26,0,22,1,80,-6,1,704,158,74,96   
18,Solapur,32,1,21,-1,80,-2,0,371,48,44,76   
19,Aurangabad,29,0,22,1,85,-1,0,565,173,66,77   
20,Nanded,31,0,22,0,90,8,0,408,113,41,94   
21,Osmanabad,-,-,17,-,80,-,0,361,-35,40,82   
22,Parbhani,31,0,22,-1,80,-3,0,536,22,54,97   
23,Akola,32,1,23,-1,79,-5,0,750,-,77,83   
24,Amravati,28,-2,20,-3,83,-4,0,640,-,67,89   
25,Brahmapuri,28,-2,25,2,83,-5,9,695,-,75,139  
26,Buldhana,29,2,21,0,83,-4,0,486,-,52,85   
27,Chandrapur,31,1,25,1,73,-12,2,1095,-,116,128  
28,Nagpur,31,0,24,0,80,-5,0,659,-,70,113  
29,Wardha,31,1,23,1,85,-1,1,843,-,91,109  
30,Yeotmal,29,0,21,-1,76,-9,0,821,-,86,109  
31,Ahmedabad,33,1,25,0,83,-5,0,424,-75,42.94,78   
32,Delhi (PLM),34,0,26,0,80,-2,0,416,-25,46,75   
33,Delhi (SFD),35,1,26,0,75,-5,0,390,21,45,78   
34,Bangalore A.P,30,3,20,0,85,5,TR,500,293,64,-
35,Hyderabad,31,-,-,-,-,-,-,-,-,-,82   
