,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,1,24,-1,95,6,21,1221,222,123,226  
1,Bhira,27,0,23,1,-,-,42,2213,367,221,490  
2,Dahanu,31,1,25,-1,95,5,17,1220,339,122,200  
3,Goa(Panjim),32,3,24,0,98,07,96,1641,225,164.75,294  
4,Harnai,31,2,24,-1,80,-9,38,3107,1960,311,252  
5,Mumbai (CLB),31,0,26,-1,100,11,29,862,-126,86.55,216  
6,Mumbai (SCZ),32,2,24,-1,93,05,13,1108,119,111.83,235  
7,Ratnagiri,30,1,25,0,95,6,14,1923,547,192,301  
8,Jalgaon,34,1,24,0,80,-4,0,334,79,34,75   
9,Kolhapur,28,2,22,0,90,-1,1,653,297,67,107  
10,Mahabaleshwar,-,-,-,-,100,01,24,2551,468,259,582  
11,Malegaon,32,1,24,1,-,-,0,-,-,-,56   
12,Nasik,28,-1,22,1,-,-,3,439,236,47,68   
13,Pune,30,2,24,1,80,-4,0,-,-,-,74   
14,Pune AP(LHG),31,-,22,-,-,-,TR,-,-,-,-
15,Sangli,29,0,21,-1,90,2,TR,409,236,42,67   
16,Satara,28,1,22,0,-,-,TR,349,17,39,96   
17,Solapur,34,2,23,1,75,7,0,131,-53,20,76   
18,Aurangabad,32,2,22,1,85,1,0,370,156,47,77   
19,Nanded,33,0,25,2,80,1,0,312,34,31,94   
20,Osmanabad,-,-,19,-,80,-,TR,219,0,26,82   
21,Parbhani,33,2,24,1,70,-10,0,301,34,31,97   
22,Akola,35,2,25,0,76,-4,2,457,-,48,83   
23,Amravati,33,3,23,1,75,-8,0,360,-,34,89   
24,Brahmapuri,32,-,24,-,92,6,12,468,-,52,139  
25,Buldhana,31,2,23,1,85,3,0,295,-,33,85   
26,Chandrapur,35,3,26,2,80,-2,0,628,-,69,128  
27,Nagpur,32,1,25,1,80,-4,1,455,-,49,113  
28,Wardha,34,2,25,2,85,2,0,501,-,57,109  
29,Yeotmal,31,1,20,-3,78,-5,46,525,-,57,109  
30,Ahmedabad,33,0,26,0,86,-02,6,140,-109,14.56,78   
31,Delhi (PLM),28,-7,25,-2,95,14,8,124,-52,17,75   
32,Delhi (SFD),29,-6,26,-3,95,13,12,196,46,25,78   
33,Bangalore A.P,30,2,21,1,85,-3,TR,298,172,43,-
34,Hyderabad,33,-,25,-,65,-15,0,168,-18,30,82   
