,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,1,25,1,95,16,1,2328,362,234,226  
1,Bhira,30,1,25,1,95,-1,5,4465,6,446,490  
2,Dahanu,31,0,24,-1,85,-1,TR,2691,909,269,200  
3,Goa(Panjim),31,2,25,1,86,-05,0,2602,71,260.83,294  
4,Harnai,31,2,24,-1,90,3,1,5601,3382,561,252  
5,Mumbai (CLB),31,-1,27,2,89,02,TR,1792,-101,179.57,216  
6,Mumbai (SCZ),31,1,23,-1,83,-03,8,2252,182,226.21,235  
7,Ratnagiri,31,2,24,0,90,3,TR,3425,777,343,301  
8,Ahmednagar,31,0,22,2,85,5,0,395,45,40,62   
9,Jalgaon,32,0,23,0,85,0,0,574,-38,57,75   
10,Jeur,-,-,20,0,80,-2,0,48,-297,13,62   
11,Kolhapur,30,2,21,0,90,2,0,1052,308,107,107  
12,Mahabaleshwar,20,0,16,0,100,5,8,5727,409,577,582  
13,Malegaon,31,1,19,1,90,9,0,221,-158,25,56   
14,Nasik,27,-2,20,0,90,5,0,963,483,99,68   
15,Pune,28,-2,21,1,85,2,0,514,43,53,74   
16,Pune AP(LHG),29,-,21,-,90,-,0,535,43,54,-
17,Sangli,29,-1,20,0,85,-2,TR,603,261,62,67   
18,Satara,30,2,21,1,80,-1,0,720,89,76,96   
19,Solapur,31,-1,22,1,75,-4,0,393,-59,46,76   
20,Aurangabad,31,1,22,1,80,0,0,629,92,73,77   
21,Nanded,31,-2,21,-1,75,-3,0,573,-148,57,94   
22,Osmanabad,29,-,18,-,-,-,2,433,-119,47,82   
23,Parbhani,31,-1,24,1,80,0,0,646,-76,65,97   
24,Akola,33,1,25,2,76,-1,0,784,-,81,83   
25,Amravati,30,-2,21,-2,-,-,-,727,-,76,89   
26,Brahmapuri,27,-4,23,0,86,1,34,887,-,94,139  
27,Buldhana,30,1,21,0,85,2,0,525,-,56,85   
28,Chandrapur,30,-2,23,-1,98,17,15,1183,-,125,128  
29,Nagpur,29,-3,25,2,87,7,3,720,-,76,113  
30,Wardha,29,-2,25,2,91,10,1,890,-,95,109  
31,Yeotmal,29,-2,23,1,80,2,0,868,-,91,109  
32,Ahmedabad,35,2,25,1,73,-12,0,551,-146,55.65,78   
33,Delhi (PLM),36,1,25,0,-,-,0,527,-76,57,75   
34,Delhi (SFD),35,1,25,0,70,-4,0,507,2,56,78   
35,Hyderabad,28,-3,21,-1,90,12,1,549,61,68,82   
