,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,36,4,23,-3,90,5,63,66,-32,8,226  
1,Bhira,33,0,25,1,100,10,2,40,-112,4,490  
2,Dahanu,37,3,30,3,75,5,0,0,-56,TR,200  
3,Goa(Panjim),32,1,23,-2,95,07,47,240,11,24.7,294  
4,Harnai,33,3,23,-3,100,13,115,199,64,21,252  
5,Mumbai (CLB),36,3,26,-1,93,11,7,7,-85,1.07,216  
6,Mumbai (SCZ),35,2,29,2,75,-5,0,0,-86,1.0,235  
7,Ratnagiri,30,-1,24,-1,95,8,46,109,-58,11,301  
8,Ahmednagar,37,3,23,1,65,-8,0,62,25,6,62   
9,Jalgaon,36,3,28,2,60,-14,0,0,-25,TR,75   
10,Jeur,29,-8,23,2,85,-11,0,49,9,5,62   
11,Kolhapur,28,2,23,1,90,5,0,120,84,13,107  
12,Mahabaleshwar,27,3,18,0,100,4,8,57,-82,10,582  
13,Malegaon,38,1,27,3,50,-19,0,0,-29,3,56   
14,Nasik,34,0,26,3,75,2,0,0,-19,3,68   
15,Pune,31,-1,25,2,75,-1,0,35,-19,6,74   
16,Pune AP(LHG),-,-,25,-,75,-,0,20,-20,3,-
17,Sangli,28,3,22,0,95,13,0,127,78,14,67   
18,Satara,29,2,23,1,80,3,0,90,15,13,96   
19,Solapur,34,2,25,2,75,-2,0,67,23,14,76   
20,Aurangabad,35,1,25,3,75,2,0,3,-30,10,77   
21,Nanded,39,1,24,0,85,18,24,25,-7,3,94   
22,Osmanabad,-,-,21,-,85,-,-,-,-,-,82   
23,Parbhani,37,0,27,3,65,-4,0,23,-17,3,97   
24,Akola,35,-3,29,3,52,-12,0,0,-,5,83   
25,Amravati,36,-2,27,2,51,-14,0,29,-,6,89   
26,Brahmapuri,42,3,31,4,45,-16,0,4,-,6,139  
27,Buldhana,33,-2,27,4,36,37,0,32,-,7,85   
28,Chandrapur,42,3,31,4,53,-9,0,16,-,8,128  
29,Nagpur,40,1,29,2,46,-11,0,4,-,4,113  
30,Wardha,39,1,27,1,60,-1,0,18,-,8,109  
31,Yeotmal,37,-1,25,0,57,-5,0,37,-,8,109  
32,Ahmedabad,41,2,29,2,66,-7,0,0,-16,0.54,78   
33,Delhi (PLM),44,4,26,-1,65,11,4,5,-5,5,75   
34,Delhi (SFD),42,3,-,,-,-,-,-,-,-,78   
35,Bangalore A.P,30,1,-,,-,-,-,-,-,-,-
36,Hyderabad,37,2,-,,-,-,-,-,-,-,82   
