,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,32,2,26,1,85,-3,3,2087,389,210,226  
1,Bhira,-,-,25,-,95,-3,7,3935,155,393,490  
2,Dahanu,32,1,27,1,90,3,3,2460,937,246,200  
3,Goa(Panjim),31,2,25,1,97,6,7,2431,121,243.71,294  
4,Harnai,31,2,25,1,80,-9,23,5079,3144,509,252  
5,Mumbai (CLB),31,1,27,2,89,2,3,1537,-96,154.09,216  
6,Mumbai (SCZ),31,1,26,1,87,1,2,2003,246,201.35,235  
7,Ratnagiri,30,1,25,1,95,6,29,3218,883,322,301  
8,Ahmednagar,-,-,19,-,85,3,0,387,120,39,62   
9,Jalgaon,30,-1,22,-1,95,7,0,530,24,53,75   
10,Jeur,-,-,21,-,80,-4,0,48,-214,13,62   
11,Kolhapur,26,1,21,0,95,3,8,1029,363,104,107  
12,Mahabaleshwar,21,1,17,1,100,1,27,5268,709,531,582  
13,Malegaon,31,1,22,1,80,-1,0,199,-101,22,56   
14,Nasik,25,-3,21,0,95,9,3,450,48,97,68   
15,Pune,29,1,21,0,85,0,TR,500,87,52,74   
16,Pune AP(LHG),30,-,22,-,85,-,0,502,161,49,-
17,Sangli,27,-2,21,0,90,2,2,594,305,61,67   
18,Satara,28,1,21,0,90,5,1,708,141,75,96   
19,Solapur,34,3,21,0,80,-2,1,374,23,44,76   
20,Aurangabad,30,1,21,0,85,0,TR,565,141,66,77   
21,Nanded,-,-,23,-,85,4,0,408,-165,41,94   
22,Osmanabad,-,-,16,-,80,-,0,361,-67,40,82   
23,Parbhani,33,3,22,0,75,-8,0,536,-27,54,97   
24,Akola,31,0,23,-1,80,-4,TR,752,-,78,83   
25,Amravati,29,-1,21,-2,81,-6,0,640,-,67,89   
26,Brahmapuri,34,4,24,1,83,-4,4,699,-,76,139  
27,Buldhana,27,0,20,0,87,1,4,495,-,53,85   
28,Chandrapur,36,5,24,0,76,9,0,1095,-,116,128  
29,Nagpur,33,2,23,-1,87,1,0,659,-,70,113  
30,Wardha,33,3,24,1,86,0,0,843,-,91,109  
31,Yeotmal,29,0,22,0,63,-22,0,821,-,86,109  
32,Ahmedabad,29,-3,25,1,85,-3,5,437,-101,44.24,78   
33,Delhi (PLM),36,2,25,-1,70,-12,0,419,-70,46,75   
34,Delhi (SFD),35,1,26,0,80,1,0,391,-7,45,78   
35,Bangalore A.P,30,2,21,1,80,-9,3,512,283,65,-
36,Hyderabad,35,5,25,3,70,-12,0,363,-7,49,82   
