,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,32,0,25,1,77,0,0,9,9,1,226  
1,Bhira,45,6,-,,-,-,-,-,-,-,490  
2,Dahanu,33,1,24,0,74,1,0,3,3,TR,200  
3,Goa(Panjim),34,1,25,0,78,3,0,0,-3,0.01,294  
4,Harnai,33,3,24,-1,70,-6,0,4,3,TR,252  
5,Mumbai (CLB),32,0,25,0,84,8,0,0,-1,0.0,216  
6,Mumbai (SCZ),34,1,23,-1,77,7,0,10,10,1.0,235  
7,Ratnagiri,33,1,25,0,90,17,0,TR,0,TR,301  
8,Ahmednagar,42,2,21,-1,26,-9,0,1,-5,TR,62   
9,Jalgaon,44,2,26,1,41,-7,0,2,-6,0,75   
10,Jeur,42,1,23,1,65,12,0,0,-9,0,62   
11,Kolhapur,41,4,25,4,54,-14,0,10,-10,1,107  
12,Mahabaleshwar,36,5,23,4,22,-17,0,6,-11,TR,582  
13,Malegaon,45,5,23,2,31,-5,0,11,8,1,56   
14,Nasik,40,2,19,-1,39,-2,0,8,2,1,68   
15,Pune,41,3,19,-1,29,-17,0,14,6,1,74   
16,Pune AP(LHG),41,-,22,-,28,-,0,6,-2,1,-
17,Sangli,43,4,25,3,65,-4,0,10,-5,1,67   
18,Satara,41,4,23,2,42,-8,0,7,-3,3,96   
19,Solapur,44,3,27,3,26,-25,1,36,23,4,76   
20,Aurangabad,41,2,27,5,42,5,0,47,38,5,77   
21,Nanded,44,4,26,3,51,13,0,0,-17,0,94   
22,Osmanabad,42,-,24,-,27,-,0,8,-3,1,82   
23,Parbhani,44,3,27,2,27,-6,0,3,-13,TR,97   
24,Akola,44,3,26,1,24,-8,0,1,-,TR,83   
25,Amravati,43,2,25,1,39,4,0,0,-,TR,89   
26,Brahmapuri,44,3,27,2,55,11,0,20,-,2,139  
27,Buldhana,42,5,27,3,27,-12,0,27,-,3,85   
28,Chandrapur,45,4,29,4,48,9,0,40,-,4,128  
29,Nagpur,44,3,25,1,31,1,0,12,-,3,113  
30,Wardha,45,4,27,2,51,18,0,24,-,4,109  
31,Yeotmal,43,3,27,2,27,0,0,23,-,2,109  
32,Ahmedabad,41,1,26,2,54,-5,0,4,3,0.44,78   
33,Delhi (PLM),42,3,28,7,41,-2,0,18,10,2,75   
34,Delhi (SFD),40,4,25,4,33,-10,0,35,17,3,78   
35,Bangalore A.P,37,3,24,2,74,1,0,75,54,7,-
36,Hyderabad,41,3,28,3,59,8,0,0,-26,TR,82   
