,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,0,25,-1,90,2,8,201,-139,21,226  
1,Bhira,-,-,23,-,95,-1,14,112,-373,11,490  
2,Dahanu,31,-1,26,0,95,10,3,120,-120,12,200  
3,Goa(Panjim),26,-4,23,-2,98,09,156,718,106,72.45,294  
4,Harnai,31,1,24,-1,95,7,49,424,9,43,252  
5,Mumbai (CLB),31,0,26,0,80,-06,11,182,-157,18.60,216  
6,Mumbai (SCZ),32,1,24,-2,85,02,37,225,-88,23.53,235  
7,Ratnagiri,31,1,23,-2,100,11,43,425,-122,43,301  
8,Ahmednagar,33,1,20,-2,90,15,36,149,73,15,62   
9,Jalgaon,37,1,23,-2,85,8,10,44,-34,5,75   
10,Jeur,34,-1,22,1,80,3,0,36,-43,7,62   
11,Kolhapur,29,1,21,0,85,-3,0,122,29,135,107  
12,Mahabaleshwar,23,1,17,0,100,1,14,125,-357,16,582  
13,Malegaon,36,2,23,0,65,-9,13,18,-59,4,56   
14,Nasik,32,1,23,-1,85,7,2,10,-54,4,68   
15,Pune,33,-,22,-,85,7,2,41,-57,6,74   
16,Pune AP(LHG),34,-,22,-,85,-,26,92,22,10,-
17,Sangli,31,1,21,-1,90,6,8,138,52,15,67   
18,Satara,33,5,23,1,80,-,1,92,-50,13,96   
19,Solapur,33,-1,23,0,80,2,0,116,26,19,76   
20,Aurangabad,33,1,24,2,75,-3,0,60,-38,16,77   
21,Nanded,34,-1,27,3,95,21,0,91,-5,9,94   
22,Osmanabad,31,-,20,-,-,-,0,126,17,17,82   
23,Parbhani,36,2,26,2,75,0,0,59,-45,6,97   
24,Akola,36,1,25,0,80,8,32,0,-,14,83   
25,Amravati,37,2,24,0,80,4,0,63,-,9,89   
26,Brahmapuri,39,5,29,4,68,8,0,34,-,9,139  
27,Buldhana,35,3,24,2,85,6,0,60,-,9,85   
28,Chandrapur,39,4,29,3,67,-6,0,53,-,12,128  
29,Nagpur,39,4,28,3,65,-8,0,26,-,7,113  
30,Wardha,37,2,28,4,72,-2,0,44,-,11,109  
31,Yeotmal,35,1,23,-1,63,-12,8,87,-,13,109  
32,Ahmedabad,40,2,29,2,67,-11,0,0,-50,0.54,78   
33,Delhi (PLM),39,0,28,1,70,8,0,8,-22,5,75   
34,Delhi (SFD),38,0,27,-1,80,19,0,16,-16,7,78   
35,Bangalore A.P,28,-1,20,0,80,-5,1,248,193,39,-
36,Hyderabad,35,2,23,0,90,15,6,51,-12,18,82   
