,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,29,0,20,3,75,0,0,0,0,0,226  
1,Bhira,39,6,15,-1,90,15,0,0,0,0,490  
2,Dahanu,28,0,17,0,65,0,0,0,0,0,200  
3,Goa(Panjim),35,2,21,1,-,-,0,0,0,0.0,294  
4,Harnai,33,4,20,-2,45,-12,0,0,0,0,252  
5,Mumbai (CLB),32,2,21,2,82,4,0,0,0,0.0,216  
6,Mumbai (SCZ),35,4,15,-2,77,10,0,0,0,0.0,235  
7,Ratnagiri,35,3,18,-1,50,-9,0,0,0,0,301  
8,Ahmednagar,30,1,11,0,90,25,0,0,0,0,62   
9,Jalgaon,31,2,9,-3,65,-2,0,0,-1,0,75   
10,Jeur,33,2,11,-1,55,-12,0,0,0,0,62   
11,Kolhapur,31,1,16,1,65,-6,0,0,0,0,107  
12,Mahabaleshwar,29,3,14,1,55,-4,0,0,0,0,582  
13,Malegaon,31,2,12,2,70,4,0,0,0,0,56   
14,Nasik,31,2,9,-1,80,13,0,0,0,0,68   
15,Pune,31,2,11,0,95,12,0,0,0,0,74   
16,Pune AP(LHG),31,-,13,-,70,-,0,0,0,0,-
17,Sangli,31,0,13,0,65,-7,0,0,0,0,67   
18,Satara,35,6,12,-1,75,2,0,0,0,0,96   
19,Solapur,34,4,18,3,50,-16,0,0,0,0,76   
20,Aurangabad,32,4,14,3,99,39,0,0,0,0,77   
21,Nanded,33,3,11,-1,50,-17,0,0,-1,0,94   
22,Osmanabad,32,-,14,-,65,-,0,0,0,0,82   
23,Parbhani,32,3,14,1,50,-11,0,0,0,0,97   
24,Akola,33,4,12,-1,58,-7,0,0,-,0,83   
25,Amravati,31,2,14,0,52,0,0,0,-,0,89   
26,Brahmapuri,31,3,12,0,62,-11,0,0,-,0,139  
27,Buldhana,31,5,15,1,50,-10,0,0,-,0,85   
28,Chandrapur,33,4,14,1,59,-14,0,0,-,0,128  
29,Nagpur,30,3,11,-1,63,-4,0,0,-,0,113  
30,Wardha,30,2,12,-1,61,-4,0,0,-,0,109  
31,Yeotmal,30,3,13,-1,27,-26,0,0,-,0,109  
32,Ahmedabad,33,5,13,1,83,8,0,0,0,0.0,78   
33,Delhi (PLM),24,4,11,5,80,-2,0,0,-1,0,75   
34,Delhi (SFD),23,2,11,4,95,13,0,0,-3,0,78   
35,Bangalore A.P,28,1,15,0,65,-17,0,0,-1,0,-
36,Hyderabad,31,3,17,2,75,1,0,TR,-1,0,82   
