,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,30,-3,23,0,95,15,0,165,79,316,226  
1,Bhira,34,1,20,-2,90,8,0,81,-43,513,490  
2,Dahanu,33,-1,23,0,85,15,0,112,60,402,200  
3,Goa(Panjim),30,-2,25,-1,95,14,0,157,41,298.24,294  
4,Harnai,29,-2,23,-2,85,15,0,285,196,730,252  
5,Mumbai (CLB),31,-2,24,0,84,03,0,67,-2,257.81,216  
6,Mumbai (SCZ),33,-1,23,-1,87,19,0,79,-1,298.32,235  
7,Ratnagiri,31,-2,22,-1,100,29,0,137,19,415,301  
8,Jalgaon,33,-2,17,-1,80,14,0,30,-8,76,75   
9,Jeur,33,0,18,0,55,-18,0,0,-74,25,62   
10,Kolhapur,31,0,20,0,95,17,0,23,-76,116,107  
11,Mahabaleshwar,25,-1,16,0,70,0,0,174,36,687,582  
12,Malegaon,32,-1,16,-1,80,14,0,63,12,51,56   
13,Nasik,30,-2,14,-2,90,24,0,41,-11,109,68   
14,Pune,30,-1,17,-1,75,-2,0,81,3,67,74   
15,Pune AP(LHG),35,-,21,-,65,-,0,21,-45,67,-
16,Sangli,33,1,20,0,80,2,0,5,-89,71,67   
17,Satara,31,-1,19,1,80,7,0,57,-33,91,96   
18,Solapur,33,1,19,-1,60,-10,0,70,-22,80,76   
19,Aurangabad,31,0,18,1,60,-2,0,32,-21,89,77   
20,Nanded,33,0,19,1,75,5,0,70,15,100,94   
21,Osmanabad,32,-,16,-,60,-,0,60,-26,76,82   
22,Parbhani,32,0,18,-1,65,-2,0,100,26,105,97   
23,Akola,33,0,19,-1,63,-3,0,102,-,102,83   
24,Amravati,30,-3,16,-4,65,6,0,59,-,99,89   
25,Brahmapuri,33,1,20,1,56,-22,0,157,-,138,139  
26,Buldhana,30,0,18,-1,59,-3,0,41,-,73,85   
27,Chandrapur,33,1,19,-1,75,0,0,64,-,155,128  
28,Nagpur,34,2,18,-1,59,-8,0,75,-,93,113  
29,Wardha,34,2,18,-2,79,13,0,46,-,110,109  
30,Yeotmal,32,1,16,-3,66,7,0,44,-,111,109  
31,Ahmedabad,33,-2,21,-1,74,12,0,99,83,72.42,78   
32,Delhi (PLM),35,3,20,3,-,-,0,8,-10,58,75   
33,Delhi (SFD),35,3,19,2,65,1,0,0,-23,57,78   
34,Bangalore A.P,31,3,20,1,60,-23,0,19,-154,84,-
35,Hyderabad,32,1,19,-1,60,-12,0,38,-27,105,82   
