,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,32,0,19,-1,75,3,0,165,68,316,226  
1,Bhira,37,4,17,-1,60,-14,0,81,-83,513,490  
2,Dahanu,33,2,18,-2,65,1,0,112,50,402,200  
3,Goa(Panjim),33,1,21,-1,80,7,0,158,2,298.24,294  
4,Harnai,32,1,21,-3,47,-10,0,285,174,730,252  
5,Mumbai (CLB),36,3,22,0,85,9,0,67,-15,257.81,216  
6,Mumbai (SCZ),36,3,17,-3,61,0,0,79,-14,298.32,235  
7,Ratnagiri,34,1,18,-4,57,-2,0,137,-15,415,301  
8,Ahmednagar,35,-4,8,-7,70,0,0,68,-35,48,62   
9,Jalgaon,34,2,10,-4,65,0,0,30,-24,76,75   
10,Kolhapur,31,1,15,-2,70,0,0,37,-103,117,107  
11,Mahabaleshwar,29,4,15,-1,50,-16,0,174,-6,687,582  
12,Malegaon,33,2,12,-1,60,-3,0,63,-8,51,56   
13,Nasik,31,1,10,-2,70,7,0,41,-29,110,68   
14,Pune,-,-,10,-3,82,6,0,81,-28,67,74   
15,Pune AP(LHG),35,-,15,-,60,-,0,21,-69,67,-
16,Sangli,32,1,14,-2,80,5,0,15,-117,72,67   
17,Satara,31,3,13,-3,70,-5,0,57,-82,91,96   
18,Solapur,34,3,13,-5,45,-21,0,70,-53,80,76   
19,Aurangabad,31,2,13,-1,55,-3,0,32,-44,89,77   
20,Nanded,33,2,13,-1,75,8,0,70,-2,100,94   
21,Osmanabad,-,-,12,-,95,-,0,60,-47,76,82   
22,Parbhani,32,2,13,-3,60,-1,0,100,12,105,97   
23,Akola,33,2,13,-2,72,10,0,102,-,102,83   
24,Amravati,31,0,13,-4,47,-5,0,59,-,99,89   
25,Brahmapuri,32,2,13,-2,53,-22,0,157,-,138,139  
26,Buldhana,30,2,14,-3,51,-9,0,41,-,73,85   
27,Chandrapur,28,-3,13,-3,71,-2,0,64,-,155,128  
28,Nagpur,32,2,12,-2,73,8,0,75,-,93,113  
29,Wardha,32,3,13,-3,82,22,0,46,-,110,109  
30,Yeotmal,31,2,12,-5,50,0,0,44,-,111,109  
31,Ahmedabad,34,3,14,-1,62,1,0,99,75,72.42,78   
32,Delhi (PLM),30,3,13,1,70,2,0,8,-17,58,75   
33,Delhi (SFD),31,5,12,0,75,4,0,0,-23,57,78   
34,Bangalore A.P,32,5,15,-2,70,-10,0,41,-202,87,-
35,Hyderabad,32,3,13,-3,55,-13,0,38,-62,105,82   
