,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,-1,24,1,90,8,0,165,83,316,226  
1,Bhira,33,0,22,0,80,-4,0,81,-29,513,490  
2,Dahanu,33,1,24,1,75,3,0,112,64,402,200  
3,Goa(Panjim),32,0,23,0,92,8,0,157,59,298.24,294  
4,Harnai,31,0,23,-1,85,10,0,285,204,730,252  
5,Mumbai (CLB),32,-1,26,1,84,1,0,67,3,257.81,216  
6,Mumbai (SCZ),35,2,23,-1,72,-1,0,79,6,298.32,235  
7,Ratnagiri,33,1,21,-2,85,10,0,137,35,415,301  
8,Ahmednagar,-,-,14,-,90,20,0,68,4,48,62   
9,Jalgaon,34,-1,19,0,80,12,0,30,-7,76,75   
10,Jeur,32,-1,21,3,85,-,0,0,-61,25,62   
11,Kolhapur,31,0,19,-1,75,-3,0,23,-59,116,107  
12,Mahabaleshwar,25,-1,15,-1,80,10,0,174,53,687,582  
13,Malegaon,34,1,19,1,80,14,0,63,18,51,56   
14,Nasik,32,0,18,1,80,14,0,41,-6,109,68   
15,Pune,35,3,19,1,75,-2,0,81,18,67,74   
16,Pune AP(LHG),35,-,23,-,60,-,0,21,-29,67,-
17,Sangli,33,0,17,-3,100,25,0,5,-78,71,67   
18,Satara,31,0,17,-2,85,11,0,57,-18,91,96   
19,Solapur,33,1,17,-3,57,-12,0,70,-6,80,76   
20,Aurangabad,32,0,17,-1,65,3,0,32,-10,89,77   
21,Parbhani,33,1,16,-3,70,2,0,100,37,105,97   
22,Akola,34,1,18,-3,72,8,0,102,-,102,83   
23,Amravati,30,-4,16,-5,89,29,0,59,-,99,89   
24,Brahmapuri,34,2,19,-2,60,-19,0,157,-,138,139  
25,Buldhana,31,1,19,-1,58,-6,0,41,-,73,85   
26,Chandrapur,33,0,19,-2,76,1,0,64,-,155,128  
27,Nagpur,33,0,17,-3,65,-4,0,75,-,93,113  
28,Wardha,33,0,17,-3,83,19,0,46,-,110,109  
29,Yeotmal,32,0,17,-3,54,-5,0,44,-,111,109  
30,Ahmedabad,35,0,20,0,55,-9,0,99,84,72.42,78   
31,Delhi (PLM),35,2,18,0,60,-3,0,8,-10,58,75   
32,Delhi (SFD),34,2,18,0,70,5,0,0,-19,57,78   
33,Bangalore A.P,-,-,19,-,65,-18,0,19,-129,84,-
34,Hyderabad,32,2,17,-3,60,-13,0,38,-13,105,82   
