,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,33,3,23,4,84,12,0,0,0,0,226  
1,Bhira,-,-,20,-,72,-10,0,0,0,0,490  
2,Dahanu,35,5,23,3,71,9,0,0,0,0,200  
3,Goa(Panjim),33,-1,25,3,92,13,0,0,0,0.0,294  
4,Harnai,32,3,24,1,57,-5,0,0,0,0,252  
5,Mumbai (CLB),32,2,24,3,90,15,0,0,0,0.0,216  
6,Mumbai (SCZ),35,3,23,3,84,20,0,0,0,0.0,235  
7,Ratnagiri,-,0,22,0,70,3,0,0,0,0,301  
8,Ahmednagar,38,3,19,3,72,27,0,00,0,0,62   
9,Jalgaon,37,2,18,2,56,5,0,0,0,0,75   
10,Kolhapur,33,-1,23,5,65,6,0,TR,0,0,107  
11,Mahabaleshwar,30,1,16,0,76,36,6,6,6,1,582  
12,Malegaon,-,3,18,4,76,29,1,1,-,TR,56   
13,Nasik,35,3,18,4,70,28,TR,0,-1,0,68   
14,Pune,32,-2,17,3,74,16,TR,0,0,0,74   
15,Pune AP(LHG),34,-,19,-,57,-,TR,0,-1,0,-
16,Sangli,33,-1,21,4,74,11,0,0,0,0,67   
17,Satara,34,1,17,2,85,34,6,6,5,3,96   
18,Solapur,34,-2,23,3,51,5,0,0,0,0,76   
19,Aurangabad,34,1,19,3,64,21,1,1,1,TR,77   
20,Nanded,-,-,20,-,82,36,0,0,0,0,94   
21,Osmanabad,31,-,17,-,60,-,0,0,-1,1,82   
22,Parbhani,34,0,19,1,71,32,1,1,0,TR,97   
23,Akola,36,1,21,3,59,17,0,0,-,0,83   
24,Amravati,34,-1,19,0,66,23,0,0,-,TR,89   
25,Brahmapuri,34,0,22,4,68,10,0,7,-,1,139  
26,Buldhana,33,1,19,0,78,35,16,25,-,3,85   
27,Chandrapur,37,1,23,4,62,9,0,TR,-,TR,128  
28,Nagpur,34,0,21,4,76,31,0,3,-,2,113  
29,Wardha,34,-1,21,3,79,36,0,1,-,TR,109  
30,Yeotmal,34,0,19,-1,55,15,0,1,-,TR,109  
31,Ahmedabad,37,5,23,5,53,03,0,0,0,0.0,78   
32,Delhi (PLM),32,-,16,-,75,-,0,1,1,TR,75   
33,Delhi (SFD),31,-,15,-,85,-,0,1,0,TR,78   
34,Bangalore A.P,31,-,19,-,80,-,0,0,0,0,-
35,Hyderabad,34,-,24,-,60,-,0,3,2,TR,82   
