,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,28,-1,25,-1,90,1,19,2052,624,206,226  
1,Bhira,25,-1,23,0,95,-2,142,3560,485,356,490  
2,Dahanu,28,-2,25,0,95,7,119,2340,1046,234,200  
3,Goa(Panjim),31,2,25,1,90,-1,31,2361,357,236.81,294  
4,Harnai,29,0,25,0,85,-4,42,4883,3235,489,252  
5,Mumbai (CLB),28,-2,26,-1,94,06,32,1444,46,144.73,216  
6,Mumbai (SCZ),28,-2,25,-1,85,-1,142,1945,459,195.49,235  
7,Ratnagiri,28,-1,25,1,90,0,69,3048,1059,304,301  
8,Ahmednagar,29,0,21,0,85,3,0,387,161,39,62   
9,Jalgaon,31,1,24,0,95,6,7,445,43,45,75   
10,Jeur,-,-,21,1,85,-1,0,43,-,45,62   
11,Kolhapur,24,-3,21,0,95,3,69,966,411,98,107  
12,Mahabaleshwar,19,0,17,0,100,1,242,4555,951,459,582  
13,Malegaon,31,1,23,1,85,3,2,193,-62,22,56   
14,Nasik,26,-2,22,1,95,8,33,434,103,92,68   
15,Pune,25,-3,22,0,95,10,46,466,113,49,74   
16,Pune AP(LHG),25,-,22,-,100,-,33,462,174,45,-
17,Sangli,25,-4,21,-1,95,7,43,574,327,59,67   
18,Satara,24,-2,21,0,90,4,37,618,137,66,96   
19,Solapur,30,-1,22,1,90,7,0,369,91,44,76   
20,Aurangabad,30,1,22,1,95,10,28,556,211,65,77   
21,Nanded,31,0,24,2,85,2,0,408,-24,41,94   
22,Osmanabad,28,-,18,-,85,-,TR,360,14,40,82   
23,Parbhani,31,0,23,0,90,8,1,534,93,54,97   
24,Akola,32,2,25,1,85,1,0,733,-,76,83   
25,Amravati,31,1,22,-1,93,6,TR,626,-,66,89   
26,Brahmapuri,30,0,24,1,91,4,5,657,-,71,139  
27,Buldhana,29,2,22,1,95,8,3,482,-,52,85   
28,Chandrapur,32,1,25,1,85,1,3,1063,-,112,128  
29,Nagpur,31,1,24,0,98,12,14,645,-,68,113  
30,Wardha,32,2,24,1,95,10,19,811,-,87,109  
31,Yeotmal,29,0,22,0,93,8,15,739,-,78,109  
32,Ahmedabad,33,2,25,0,94,06,3,297,-131,30.24,78   
33,Delhi (PLM),-,-,29,3,75,-7,0,363,24,40,75   
34,Delhi (SFD),37,4,29,3,75,-5,TR,343,39,40,78   
35,Bangalore A.P,29,1,19,-1,85,-3,0,495,314,63,-
36,Hyderabad,30,0,23,1,80,-2,2,362,59,49,82   
