,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,29,0,18,1,70,-5,0,0,0,0,226  
1,Bhira,31,5,13,-3,85,10,0,0,0,0,490  
2,Dahanu,28,0,17,0,60,-5,0,0,0,0,200  
3,Goa(Panjim),34,2,20,0,82,7,0,0,0,0.0,294  
4,Harnai,33,4,19,-2,55,-2,0,0,0,0,252  
5,Mumbai (CLB),30,-1,21,1,80,2,0,0,0,0.0,216  
6,Mumbai (SCZ),32,1,14,-3,76,9,0,0,0,0.0,235  
7,Ratnagiri,34,3,16,-3,60,1,0,0,0,0,301  
8,Ahmednagar,-,-,9,-,70,5,0,0,0,0,62   
9,Jalgaon,32,2,11,-1,55,-12,0,0,-1,0,75   
10,Jeur,-,-,11,-,50,-17,0,0,0,0,62   
11,Kolhapur,31,1,16,1,70,-1,0,0,0,0,107  
12,Mahabaleshwar,29,3,14,1,50,-9,0,0,0,0,582  
13,Malegaon,-,-,12,-,70,4,0,0,0,0,56   
14,Nasik,31,3,10,0,70,3,0,0,0,0,68   
15,Pune,32,3,10,-1,95,12,0,0,0,0,74   
16,Pune AP(LHG),32,-,13,-,75,-,0,0,0,0,-
17,Sangli,31,0,14,1,70,-2,0,0,0,0,67   
18,Satara,32,3,12,-1,75,2,0,0,0,0,96   
19,Solapur,33,3,17,1,50,-16,0,0,0,0,76   
20,Aurangabad,-,3,14,3,65,5,0,0,0,0,77   
21,Nanded,35,5,10,-2,30,-37,0,0,-1,0,94   
22,Osmanabad,31,-,13,-,55,-,0,0,0,0,82   
23,Parbhani,32,3,14,1,55,-6,0,0,0,0,97   
24,Akola,33,4,13,0,60,-5,0,0,-1,0,83   
25,Amravati,29,0,14,0,55,3,0,0,-1,0,89   
26,Brahmapuri,31,3,13,2,65,-8,0,0,-1,0,139  
27,Buldhana,31,5,14,0,55,-5,0,0,0,0,85   
28,Chandrapur,-,4,14,1,80,7,0,0,0,0,128  
29,Nagpur,29,2,11,-1,60,-7,0,0,-3,0,113  
30,Wardha,29,1,14,1,35,-22,0,0,-1,0,109  
31,Yeotmal,30,2,13,-1,60,7,0,0,0,0,109  
32,Ahmedabad,31,3,14,2,79,15,0,0,0,0.0,78   
33,Delhi (PLM),22,2,9,2,95,13,0,0,-1,0,75   
34,Delhi (SFD),23,2,8,1,100,18,0,0,-2,0,78   
35,Bangalore A.P,28,1,15,0,80,-2,0,0,-1,0,-
36,Hyderabad,34,6,16,1,65,-9,0,0,-1,0,82   
