,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,30,-1,23,0,90,11,0,9,9,1,226  
1,Bhira,43,4,20,-1,90,13,0,0,-1,0,490  
2,Dahanu,31,-1,23,0,85,16,0,2,2,TR,200  
3,Goa(Panjim),35,2,25,-1,83,6,0,0,-1,0.0,294  
4,Harnai,34,4,23,-2,90,17,0,0,0,0,252  
5,Mumbai (CLB),32,0,25,1,84,7,0,0,0,0.0,216  
6,Mumbai (SCZ),32,-1,23,0,80,11,0,10,10,1.0,235  
7,Ratnagiri,33,1,22,-2,85,13,0,0,0,0,301  
8,Ahmednagar,41,3,17,-3,45,8,0,1,-2,TR,62   
9,Jalgaon,41,1,25,3,45,0,0,0,-6,0,75   
10,Jeur,41,1,22,1,55,2,0,0,-3,0,62   
11,Kolhapur,39,2,23,2,55,-8,0,6,-1,1,107  
12,Mahabaleshwar,34,2,21,3,45,6,0,6,-3,1,582  
13,Malegaon,44,5,23,4,90,53,0,11,9,1,56   
14,Nasik,38,1,19,1,50,11,0,8,5,1,68   
15,Pune,39,2,19,1,45,-5,0,12,9,1,74   
16,Pune AP(LHG),40,-,22,-,55,-,0,2,-4,TR,-
17,Sangli,41,3,23,2,58,-9,0,7,4,1,67   
18,Satara,39,3,21,1,50,2,0,6,2,3,96   
19,Solapur,42,3,27,4,23,-23,0,26,21,3,76   
20,Aurangabad,40,2,25,5,50,15,0,47,42,5,77   
21,Nanded,43,3,25,3,33,-6,0,0,-10,0,94   
22,Osmanabad,41,-,22,-,23,-,0,6,1,1,82   
23,Parbhani,42,3,23,0,38,1,0,1,-11,TR,97   
24,Akola,42,2,23,0,26,-8,0,1,-,TR,83   
25,Amravati,42,2,22,-1,35,0,0,0,-,TR,89   
26,Brahmapuri,41,2,23,0,53,7,0,20,-,2,139  
27,Buldhana,39,3,26,3,35,-2,0,27,-,3,85   
28,Chandrapur,42,1,25,1,50,9,0,27,-,3,128  
29,Nagpur,42,3,24,1,30,-4,0,10,-,3,113  
30,Wardha,43,3,25,2,38,3,0,24,-,4,109  
31,Yeotmal,41,2,23,-1,18,-13,0,23,-,2,109  
32,Ahmedabad,39,1,26,4,66,13,0,4,3,0.44,78   
33,Delhi (PLM),39,5,23,5,45,-7,0,17,11,2,75   
34,Delhi (SFD),37,4,21,2,58,7,0,35,21,4,78   
35,Bangalore A.P,34,0,22,1,80,10,0,75,69,8,-
36,Hyderabad,40,3,26,3,53,-2,0,0,-15,0,82   
