,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,-1,24,0,85,-2,0,-,-,-,226  
1,Dahanu,32,0,25,1,95,15,0,112,83,402,200  
2,Goa(Panjim),29,-2,24,-1,98,10,48,74,2,289.93,294  
3,Harnai,30,-1,24,-1,90,7,2,285,227,730,252  
4,Mumbai (CLB),32,0,26,1,90,03,0,67,16,257.81,216  
5,Mumbai (SCZ),31,-1,25,0,87,-06,0,79,27,298.32,235  
6,Ratnagiri,26,-5,23,-1,100,17,88,137,66,415,301  
7,Jalgaon,31,-4,23,1,90,16,0,30,6,76,75   
8,Kolhapur,29,-3,22,1,90,7,0,3,-56,114,107  
9,Mahabaleshwar,21,-5,17,1,100,20,3,159,74,686,582  
10,Malegaon,32,-1,21,2,90,19,0,63,33,51,56   
11,Nasik,31,-1,22,3,85,11,0,41,9,109,68   
12,Pune,32,-,21,-,90,8,12,46,4,64,74   
13,Pune AP(LHG),36,-,25,-,90,-,18,21,-16,67,-
14,Sangli,30,-2,21,1,85,1,0,1,-53,71,67   
15,Satara,30,-1,20,1,95,16,0,57,10,91,96   
16,Solapur,33,0,22,0,85,11,0,68,19,79,76   
17,Aurangabad,32,0,22,2,90,24,0,32,4,89,77   
18,Nanded,32,-1,23,2,85,11,0,70,36,100,94   
19,Parbhani,31,-2,23,1,-,-,0,94,51,104,97   
20,Akola,32,-2,24,-2,90,21,0,102,-,102,83   
21,Amravati,31,-3,20,-1,85,17,0,41,-,97,89   
22,Brahmapuri,31,-2,23,1,78,-4,6,157,-,138,139  
23,Buldhana,29,-2,22,1,90,20,0,41,-,73,85   
24,Chandrapur,32,-1,22,-1,87,9,0,64,-,155,128  
25,Nagpur,33,0,22,1,82,9,0,53,-,91,113  
26,Wardha,33,0,23,1,90,19,0,46,-,110,109  
27,Yeotmal,30,-2,22,0,83,16,0,44,-,111,109  
28,Ahmedabad,33,-3,25,2,86,15,0,99,87,72.42,78   
29,Delhi (PLM),37,3,25,4,50,-16,0,8,-7,58,75   
30,Delhi (SFD),36,2,24,3,55,-10,0,0,-15,57,78   
31,Bangalore A.P,31,2,19,-1,85,-1,TR,0,-94,83,-
32,Hyderabad,28,-3,22,1,85,8,3,38,8,105,82   
