,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,32,1,19,-1,90,16,0,165,67,316,226  
1,Dahanu,31,1,19,0,75,10,0,112,45,402,200  
2,Goa(Panjim),35,2,20,-1,76,02,0,158,1,198.24,294  
3,Harnai,32,1,21,-3,60,3,0,285,170,730,252  
4,Mumbai (CLB),35,2,22,0,89,11,0,67,-15,257.81,216  
5,Mumbai (SCZ),36,3,19,-1,81,18,0,79,-15,298.32,235  
6,Ratnagiri,35,3,18,-3,70,10,0,137,-17,415,301  
7,Ahmednagar,36,7,8,-5,85,19,0,68,-41,48,62   
8,Jalgaon,34,2,10,-3,60,-6,0,30,-29,76,75   
9,Kolhapur,33,3,16,-1,85,15,0,37,-105,117,107  
10,Mahabaleshwar,32,7,16,2,60,-4,0,174,-8,687,582  
11,Malegaon,37,3,12,-1,60,-4,0,63,-12,51,56   
12,Nasik,33,4,10,-1,80,15,0,41,-34,109,68   
13,Pune,-,-,11,-2,95,17,0,81,-29,67,74   
14,Pune AP(LHG),37,-,16,-,70,-,0,21,-73,67,-
15,Sangli,34,2,14,-1,85,11,0,15,-119,72,67   
16,Satara,35,7,13,-3,60,-14,0,57,-84,91,96   
17,Solapur,36,5,13,-3,50,-15,0,70,-55,30,76   
18,Aurangabad,33,4,13,0,65,6,0,32,-55,89,77   
19,Nanded,35,4,15,0,65,-3,0,70,-4,100,94   
20,Parbhani,34,4,13,-2,65,3,0,100,9,105,97   
21,Akola,34,4,13,-2,76,14,0,102,-,102,83   
22,Amravati,30,0,12,-5,46,-9,0,59,-,99,89   
23,Brahmapuri,32,3,15,1,55,-20,0,157,-,138,139  
24,Buldhana,32,5,14,-2,51,-8,0,41,-,73,85   
25,Chandrapur,31,1,14,-1,76,2,0,64,-,155,128  
26,Nagpur,33,4,13,-1,70,4,0,75,-,93,113  
27,Wardha,33,4,13,-3,86,20,0,46,-,110,109  
28,Yeotmal,32,3,13,-3,32,-21,0,44,-,111,109  
29,Ahmedabad,34,4,14,-1,73,14,0,99,73,72.42,78   
30,Delhi (PLM),28,3,11,1,65,-6,0,8,-17,58,75   
31,Delhi (SFD),29,4,10,0,82,12,0,0,-24,57,78   
32,Bangalore A.P,32,5,16,-1,65,-13,0,41,-07,87,-
33,Hyderabad,33,4,14,-2,70,2,0,38,-65,105,82   
