,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,28,-1,19,1,88,14,0,0,-1,0,226  
1,Bhira,40,6,15,-1,82,10,0,0,-1,0,490  
2,Dahanu,27,-1,19,1,64,4,0,0,-1,0,200  
3,Goa(Panjim),32,0,20,0,94,17,0,0,0,0,294  
4,Harnai,29,1,18,-4,63,6,0,0,0,0,252  
5,Mumbai (CLB),29,-1,20,1,87,10,0,0,-1,0,216  
6,Mumbai (SCZ),32,1,17,0,92,25,0,0,-1,0,235  
7,Ratnagiri,33,1,16,-3,68,8,0,0,0,0,301  
8,Jalgaon,33,1,9,-3,44,-19,0,0,-4,0,75   
9,Jeur,34,1,13,0,60,-4,0,0,-1,0,62   
10,Kolhapur,31,-1,18,2,72,3,0,0,-2,0,107  
11,Mahabaleshwar,32,4,15,1,57,6,0,0,0,0,582  
12,Malegaon,34,3,13,2,61,1,0,0,-3,0,56   
13,Nasik,34,3,11,0,74,13,0,0,-1,0,68   
14,Pune,34,3,11,0,91,12,0,0,-1,0,74   
15,Pune AP(LHG),34,1,14,-,65,-,0,0,0,0,-
16,Sangli,34,1,15,1,72,2,0,0,-1,0,67   
17,Satara,34,3,13,-1,70,1,0,0,-1,0,96   
18,Solapur,35,3,17,0,43,-12,0,0,-3,0,76   
19,Aurangabad,33,3,14,2,70,13,0,0,-3,0,77   
20,Nanded,34,2,10,-4,54,-8,0,0,-5,0,94   
21,Osmanabad,35,-,15,-,50,-,0,0,-2,0,82   
22,Parbhani,35,4,14,-1,45,-11,0,0,-5,0,97   
23,Akola,32,1,13,-2,55,-4,0,0,-,0,83   
24,Amravati,27,-5,16,0,52,1,0,2,-,0,89   
25,Brahmapuri,32,1,15,1,65,9,0,0,-,0,139  
26,Buldhana,31,3,16,1,46,-9,0,0,-,0,85   
27,Chandrapur,34,2,15,0,61,-6,0,0,-,0,128  
28,Nagpur,31,1,14,0,62,0,0,0,-,0,113  
29,Wardha,33,3,15,0,63,5,0,0,-,0,109  
30,Yeotmal,31,1,14,-2,36,-12,0,0,-,0,109  
31,Ahmedabad,31,2,15,2,86,23,0,0,-2,0,78   
32,Delhi (PLM),24,2,11,3,92,10,0,0,-10,0,75   
33,Delhi (SFD),24,2,11,2,97,19,0,0,-19,0,78   
34,Bangalore A.P,31,2,18,3,83,5,0,0,-5,0,-
35,Hyderabad,35,5,17,0,74,3,0,3,-3,TR,82   
