,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,29,0,17,0,90,16,0,0,00,0,226  
1,Bhira,31,-2,13,-2,95,16,0,0,00,0,490  
2,Dahanu,27,-2,13,-2,85,9,0,0,0,0,200  
3,Goa(Panjim),30,-2,19,-1,91,14,0,0,0,0.0,294  
4,Harnai,29,1,19,-2,70,12,0,0,0,0,252  
5,Mumbai (CLB),30,0,19,1,83,7,0,0,-1,0.0,216  
6,Mumbai (SCZ),29,-1,16,-1,92,24,0,0,-1,0.0,235  
7,Ratnagiri,30,-1,17,-2,80,18,0,0,0,0,301  
8,Ahmednagar,-,-,12,-,80,20,0,0,0,0,62   
9,Jalgaon,30,0,13,1,65,-2,0,0,-3,0,75   
10,Jeur,-,-,-,-,-,-,-,-,-,-,62   
11,Kolhapur,28,-2,-,-,82,10,0,0,-2,0,107  
12,Mahabaleshwar,23,-3,12,-1,50,-9,0,0,-1,0,582  
13,Malegaon,29,-1,15,4,75,11,0,0,-2,0,56   
14,Nasik,29,0,11,1,85,20,0,0,-1,0,68   
15,Pune,28,-2,11,0,95,12,0,0,-1,0,74   
16,Pune AP(LHG),28,-,13,-,90,-,0,0,0,0,-
17,Sangli,28,-4,16,2,80,8,0,0,-1,0,67   
18,Satara,28,-1,12,-1,70,-1,0,0,-1,0,96   
19,Solapur,31,0,19,3,52,-12,0,0,-3,0,76   
20,Aurangabad,28,-1,14,3,80,20,0,0,-1,0,77   
21,Nanded,-,-,14,-,55,-10,0,0,-4,0,94   
22,Osmanabad,28,-,14,-,55,-,0,0,-1,0,82   
23,Parbhani,32,2,18,3,60,0,0,0,-4,0,97   
24,Akola,31,1,18,4,75,12,TR,0,-7,0,83   
25,Amravati,27,-3,16,1,85,32,0,2,-4,TR,89   
26,Brahmapuri,30,1,19,6,85,11,00,0,-8,0,139  
27,Buldhana,28,1,16,1,75,18,0,0,-6,0,85   
28,Chandrapur,32,2,19,4,65,-7,0,0,-7,0,128  
29,Nagpur,28,-1,17,4,85,18,0,TR,-9,TR,113  
30,Wardha,29,0,19,5,85,17,0,0,-6,0,109  
31,Yeotmal,29,0,17,2,55,0,0,0,-8,0,109  
32,Ahmedabad,28,1,15,3,71,7,0,0,-1,0.0,78   
33,Delhi (PLM),20,0,9,2,90,12,0,0,-2,0,75   
34,Delhi (SFD),19,-1,6,-1,95,15,0,0,-13,0,78   
35,Bangalore A.P,28,1,15,-1,90,9,0,0,-4,0,-
36,Hyderabad,31,2,18,2,85,11,0,0,-3,0,82   
