,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,1,17,0,75,0,0,165,62,316,226  
1,Bhira,-,-,19,3,94,19,0,81,-95,513,490  
2,Dahanu,29,1,15,-2,56,-9,0,112,43,402,200  
3,Goa(Panjim),34,2,20,0,69,-4,0,158,-10,298.24,294  
4,Harnai,31,1,19,-3,39,-17,0,286,162,730,252  
5,Mumbai (CLB),33,2,23,3,65,-12,0,67,-19,257.81,216  
6,Mumbai (SCZ),33,1,17,0,49,-17,0,79,-20,298.32,235  
7,Ratnagiri,35,3,19,0,32,-26,0,137,-25,415,301  
8,Jalgaon,27,-2,08,-3,63,-7,0,30,-37,76,75   
9,Jeur,30,-1,10,-2,69,0,0,0,-116,47,62   
10,Kolhapur,30,1,15,0,52,20,0,37,-113,117,107  
11,Mahabaleshwar,29,4,13,-1,50,-13,0,174,-21,687,582  
12,Malegaon,27,-2,07,-3,74,07,0,63,-20,51,56   
13,Nasik,27,-1,09,-1,66,-3,0,41,-41,110,68   
14,Pune,29,1,09,-2,84,0,0,81,-36,67,74   
15,Pune AP(LHG),30,-,11,-,47,-,0,21,-81,67,-
16,Sangli,31,1,12,-1,70,-3,0,15,-123,72,67   
17,Satara,31,3,11,-2,75,1,0,57,-95,91,96   
18,Solapur,31,1,12,-3,55,-11,0,71,-61,80,76   
19,Aurangabad,29,1,08,-3,61,-1,0,32,-67,89,77   
20,Nanded,30,0,10,-2,78,11,0,70,-11,100,94   
21,Osmanabad,31,-,09,-,37,-,0,61,-52,77,82   
22,Parbhani,29,0,09,-4,57,-4,0,100,-1,105,97   
23,Akola,29,0,09,-4,65,3,0,102,-,102,83   
24,Amravati,27,-2,11,-4,50,-2,0,59,-,99,89   
25,Brahmapuri,29,1,11,-1,50,-28,0,157,-,138,139  
26,Buldhana,26,0,10,-4,55,-1,0,41,-,73,85   
27,Chandrapur,29,0,10,-3,67,-6,0,64,-,155,128  
28,Nagpur,27,-1,09,-3,75,6,0,75,-,93,113  
29,Wardha,27,-1,11,-2,85,27,0,46,-,110,109  
30,Yeotmal,28,0,10,-5,65,11,0,44,-,111,109  
31,Ahmedabad,28,0,13,1,68,3,0,99,71,72.42,78   
32,Delhi (PLM),23,2,09,2,97,13,0,98,-29,58,75   
33,Delhi (SFD),23,3,07,0,97,15,0,0,-31,57,78   
34,Bangalore A.P,29,2,14,-2,62,-21,0,115,-147,94,-
35,Hyderabad,30,2,12,-3,55,-19,0,42,-68,105,82   
