,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,-,-,-,-,-,-,-,-,-,-,226  
1,Bhira,29,-,19,,98,-,-,-,-,-,490  
2,Dahanu,31,2,26,1,90,1,24,1354,-149,143,200  
3,Goa(Dabolim),29,-,24,-,98,-,19,2184,101,221,275  
4,Goa(Panjim),29,0,23,-1,98,12,8,2116,-163,2132.4,294  
5,Harnai,28,0,24,0,90,1,5,2733,811,273,252  
6,Mumbai (CLB),29,-1,26,1,93,8,4,1989,380,1989.8,216  
7,Mumbai (SCZ),31,2,26,2,89,2,1,2223,492,2222.6,235  
8,Ratnagiri,28,0,23,-1,95,6,18,3563,1262,357,301  
9,Ahmednagar,-,-,-,-,-,-,-,-,-,-,62   
10,Jalgaon,31,0,22,-1,85,-2,0,347,-151,35,75   
11,Kolhapur,29,1,23,2,90,3,0,555,-102,64,107  
12,Mahabaleshwar,20,1,17,1,100,6,6,4363,-103,439,582  
13,Malegaon,33,2,24,2,80,3,0,108,-188,11,56   
14,Nasik,29,2,21,0,90,3,0,320,-69,32,68   
15,Pune,30,2,22,1,80,-4,0,501,93,53,74   
16,Pune AP(LHG),31,-,22,-,80,-,0,311,-28,31,-
17,Sangli,31,3,23,2,90,3,0,212,-71,29,67   
18,Satara,-,-,21,-,90,-,0,326,-236,35,96   
19,Solapur,32,1,23,1,85,6,7,364,26,43,76   
20,Aurangabad,30,1,23,1,90,5,1,407,-6,44,77   
21,Nanded,31,0,21,-1,95,14,10,218,-336,24,94   
22,Osmanabad,28,-,20,-,98,-,0,350,-78,40,82   
23,Parbhani,31,1,23,1,98,16,4,404,-138,46,97   
24,Akola,31,0,23,0,90,8,0,397,-107,43,83   
25,Amravati,25,5,21,-2,85,2,5,-,-,-,89   
26,Brahmapuri,30,0,24,0,80,-9,10,-,-,-,139  
27,Buldhana,29,2,23,2,98,10,12,-,-,-,85   
28,Chandrapur,-,-,25,-,98,10,12,-,-,-,128  
29,Nagpur,31,1,-,,98,13,21,610,-51,69,113  
30,Wardha,31,0,23,-4,98,16,8,-,-,-,109  
31,Yeotmal,30,1,19,3,90,3,6,-,-,-,109  
32,Ahmedabad,33,1,26,2,92,8,TR,576,44,576.4,78   
33,Delhi (PLM),31,-3,26,1,90,10,19,181,-293,23,75   
34,Delhi (SFD),31,-3,26,0,98,21,12,253,-136,31,78   
35,Bangalore A.P,26,-2,19,0,90,5,0,331,110,64,-
36,Hyderabad,32,3,23,1,85,3,14,272,-89,31,82   
