,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,30,0,19,0,60,-8,0,25,-78,273,226  
1,Bhira,35,-,12,-,70,-,0,195,19,413,490  
2,Dahanu,28,-1,18,0,72,5,0,25,-42,219,200  
3,Goa(Panjim),34,2,19,-2,77,12,0,50,-119,301.82,294  
4,Harnai,30,1,22,-1,50,-7,0,124,1,363,252  
5,Mumbai (CLB),33,3,20,0,87,17,0,66,-21,294.5,216  
6,Mumbai (SCZ),33,1,17,0,66,4,0,120,22,327.49,235  
7,Ratnagiri,34,2,18,-2,70,9,0,107,-55,446,301  
8,Ahmednagar,31,2,9,-3,85,28,0,19,-99,16,62   
9,Jalgaon,31,1,9,-3,53,-9,0,0,-67,49,75   
10,Kolhapur,30,0,16,1,75,16,0,112,-37,102,107  
11,Mahabaleshwar,28,4,14,0,65,10,0,120,-74,654,582  
12,Malegaon,-,-,11,-,70,15,0,16,-67,36,56   
13,Nasik,29,1,7,-1,80,17,0,52,-30,62,68   
14,Pune,29,0,10,0,95,32,0,157,42,99,74   
15,Pune AP(LHG),29,-,12,-,65,-,0,153,52,73,-
16,Sangli,29,-1,15,1,70,10,0,25,-112,46,67   
17,Satara,32,-,13,-,80,-,0,111,-41,68,96   
18,Solapur,31,1,15,0,55,2,0,130,0,68,76   
19,Aurangabad,30,1,10,0,67,12,0,69,-30,76,77   
20,Nanded,31,1,13,0,70,7,0,7,-73,36,94   
21,Osmanabad,30,-,12,-,55,-,0,61,-52,62,82   
22,Parbhani,30,0,12,-1,67,13,0,25,-75,68,97   
23,Akola,31,1,12,-1,46,14,0,2,-73,71,83   
24,Amravati,29,0,13,-2,50,0,0,-,-,-,89   
25,Brahmapuri,32,4,11,-2,46,-28,0,-,-,-,139  
26,Buldhana,29,2,13,-2,58,5,0,-,-,-,85   
27,Chandrapur,31,2,10,-2,83,8,0,-,-,-,128  
28,Nagpur,29,0,11,-1,54,-11,0,1,-91,100,113  
29,Wardha,29,0,11,-2,58,7,0,-,-,-,109  
30,Yeotmal,28,0,12,-3,46,-6,0,-,-,-,109  
31,Ahmedabad,30,1,15,3,72,16,0,0,-29,72.73,78   
32,Delhi (PLM),30,1,15,3,75,19,0,0,-29,73,75   
33,Delhi (SFD),22,1,6,0,95,17,0,1,-30,55,78   
34,Bangalore A.P,26,0,11,-4,90,12,0,188,-73,81,-
35,Hyderabad,29,1,16,3,75,2,0,39,-70,58,82   
