,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,30,0,24,-1,90,4,9,621,-148,63,226  
1,Bhira,27,-,19,-,98,-,13,593,-663,59,490  
2,Dahanu,31,1,25,0,90,0,3,81,-549,16,200  
3,Goa(Dabolim),26,-,23,-,100,-,43,958,-59,98,275  
4,Goa(Panjim),26,-2,23,-1,98,12,40,884,-223,90.03,294  
5,Harnai,30,1,24,0,90,1,38,789,-104,79,252  
6,Mumbai (CLB),29,-1,24,-1,95,11,18,519,-249,52.01,216  
7,Mumbai (SCZ),30,0,24,-1,89,4,22,746,12,74.59,235  
8,Ratnagiri,29,0,23,-2,95,6,63,1415,324,142,301  
9,Ahmednagar,30,0,22,0,95,17,1,13,-111,3,62   
10,Jalgaon,33,0,23,-1,90,8,18,74,-110,1,75   
11,Jeur,28,-4,23,1,90,11,2,11,-112,1,62   
12,Kolhapur,27,-6,22,-2,90,8,1,259,9,34,107  
13,Mahabaleshwar,22,2,17,0,100,5,13,1244,-149,127,582  
14,Malegaon,35,3,23,0,95,21,11,42,-87,4,56   
15,Nasik,30,1,22,0,100,16,19,118,-18,12,68   
16,Pune,29,0,24,2,90,10,1,269,89,30,74   
17,Pune AP(LHG),29,-,22,-,85,-,3,161,17,16,-
18,Sangli,29,0,22,0,98,12,3,104,-28,18,67   
19,Satara,30,-,21,-,85,-,1,148,-103,17,96   
20,Solapur,29,-3,22,-1,95,18,73,247,102,32,76   
21,Aurangabad,30,-1,22,0,98,16,21,139,-27,17,77   
22,Nanded,28,-5,21,-1,90,12,31,67,-137,9,94   
23,Osmanabad,27,-,19,-,98,-,59,143,-78,20,82   
24,Parbhani,29,-4,23,0,95,15,32,71,-133,13,97   
25,Akola,33,0,23,-1,95,17,18,167,167,20,83   
26,Amravati,29,-3,22,-2,95,15,6,-,-,-,89   
27,Brahmapuri,-,-,25,-,85,3,4,-,-,-,139  
28,Buldhana,32,2,-,,-,-,-,-,-,-,85   
29,Nagpur,34,1,24,-1,85,7,0,142,-91,22,113  
30,Wardha,34,2,23,0,85,3,2,-,-,-,109  
31,Yeotmal,30,-3,18,-8,65,-16,13,-,-,-,109  
32,Ahmedabad,36,2,29,3,80,-4,0,15,-148,1.5,78   
33,Delhi (PLM),35,-1,28,0,85,27,0,61,-27,11,75   
34,Delhi (SFD),34,-3,28,1,85,16,2,94,3,16,78   
35,Bangalore A.P,28,0,18,-1,90,5,16,116,28,42,-
36,Hyderabad,27,4,22,-1,80,-1,1,84,-55,12,82   
