,0,1,2,3,4,5,6,7,8,9,10,11
0,Bhira,27,-,18,-,95,-,102,825,-681,82,490  
1,Dahanu,29,-1,26,0,90,-1,87,378,-332,46,200  
2,Goa(Dabolim),31,-,24,-,95,-,10,1057,-86,108,275  
3,Goa(Panjim),31,3,23,-2,97,11,32,975,-247,99,294  
4,Harnai,30,-,24,-,80,-,19,931,-57,93,252  
5,Mumbai (CLB),31,1,27,2,89,4,3,759,-84,76,216  
6,Mumbai (SCZ),31,1,25,0,83,2,7,1023,202,102,235  
7,Ratnagiri,30,2,24,-1,95,6,21,1579,386,158,301  
8,Ahmednagar,31,1,22,0,80,2,0,13,-124,3,62   
9,Jalgaon,34,1,22,-2,85,1,0,111,-101,1,75   
10,Jeur,31,-1,26,4,70,10,0,21,-115,3,62   
11,Kolhapur,28,1,22,1,90,1,6,282,-15,36,107  
12,Mahabaleshwar,19,0,17,0,100,5,78,1561,-108,159,582  
13,Malegaon,29,-3,23,0,80,5,0,42,-111,4,56   
14,Nasik,27,-1,21,-1,95,10,15,164,-4,16,68   
15,Pune,29,0,22,0,80,-2,3,294,86,33,74   
16,Pune AP(LHG),29,-,22,-,85,-,3,182,18,18,-
17,Sangli,31,3,21,-1,90,4,3,111,-39,19,67   
18,Satara,28,-,21,-,98,-,5,164,-125,19,96   
19,Solapur,33,1,23,0,75,-3,0,257,101,33,76   
20,Aurangabad,30,-1,22,0,90,7,0,163,-21,20,77   
21,Nanded,30,3,22,0,85,5,0,71,-162,9,94   
22,Osmanabad,30,-,19,-,80,-,3,193,-78,25,82   
23,Parbhani,33,1,-,,-,-,-,-,-,-,97   
24,Akola,34,2,23,-1,75,5,0,234,234,27,83   
25,Amravati,32,1,21,3,85,3,0,-,-,-,89   
26,Brahmapuri,33,2,26,2,80,-5,0,-,-,-,139  
27,Buldhana,-,-,21,-,80,-5,6,-,-,-,85   
28,Chandrapur,34,2,26,1,75,-5,0,-,-,-,128  
29,Nagpur,33,1,25,1,70,-6,0,147,-126,23,113  
30,Wardha,34,3,24,1,80,-4,0,-,-,-,109  
31,Yeotmal,32,0,18,-7,75,-8,0,-,-,-,109  
32,Ahmedabad,28,-6,24,-2,98,13,105,193,-4,19,78   
33,Delhi (PLM),34,-2,27,0,75,5,0,61,-66,11,75   
34,Delhi (SFD),33,-3,27,0,80,8,3,106,-8,17,78   
35,Bangalore A.P,30,3,20,1,85,-1,3,126,24,43,-
36,Hyderabad,36,6,23,1,65,-17,0,84,-72,12,82   
