,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,32,2,26,0,85,1,18,491,-16,50,226  
1,Bhira,28,-,20,-,85,-,-,-,-,-,490  
2,Dahanu,30,-1,27,1,95,7,10,37,-374,12,200  
3,Goa(Dabolim),31,-,26,-,98,-,2,782,2,81,275  
4,Goa(Panjim),31,1,27,3,85,-3,0,721,-129,73.79,294  
5,Harnai,30,1,26,1,80,-8,2,673,39,67,252  
6,Mumbai (CLB),29,-2,27,1,88,6,13,461,-67,46.16,216  
7,Mumbai (SCZ),31,0,26,0,81,-2,18,659,163,65.94,235  
8,Ratnagiri,30,0,25,0,90,3,12,1263,456,127,301  
9,Ahmednagar,31,-1,-,,-,-,-,-,-,-,62   
10,Jalgaon,34,-2,26,1,65,-12,2,53,-76,6,75   
11,Jeur,32,-2,26,4,80,2,0,9,-93,1,62   
12,Kolhapur,26,-2,23,1,85,0,8,234,81,31,107  
13,Mahabaleshwar,20,0,18,1,100,1,29,1173,337,120,582  
14,Malegaon,-,-,25,-,75,3,0,22,-85,2,56   
15,Nasik,27,-4,23,0,95,5,2,91,-4,9,68   
16,Pune,29,-1,23,0,80,4,5,256,124,29,74   
17,Pune AP(LHG),29,-,23,-,80,-,4,153,54,15,-
18,Sangli,29,-1,23,1,80,-6,2,75,-38,15,67   
19,Satara,37,-,22,-,85,-,3,141,-47,16,96   
20,Solapur,34,0,25,2,70,-6,0,30,-88,10,76   
21,Aurangabad,29,-5,24,1,85,9,3,84,-50,12,77   
22,Nanded,34,-1,23,0,90,16,12,32,-116,5,94   
23,Osmanabad,31,-,20,-,85,-,1,51,-78,11,82   
24,Parbhani,35,0,24,0,85,8,2,19,-134,7,97   
25,Akola,35,0,24,-1,75,2,0,139,139,17,83   
26,Amravati,31,4,22,-3,85,12,0,-,-,-,89   
27,Brahmapuri,31,-5,23,-3,85,12,29,-,-,-,139  
28,Buldhana,35,3,24,1,75,-5,0,-,-,-,85   
29,Chandrapur,27,-9,25,-1,90,19,5,-,-,-,128  
30,Nagpur,31,-1,23,-1,90,9,6,137,-21,22,113  
31,Wardha,33,-3,24,-4,85,13,3,-,-,-,109  
32,Yeotmal,31,-4,18,-6,85,8,8,-,-,-,109  
33,Ahmedabad,35,-2,28,1,75,-5,0,15,-80,1.50,78   
34,Delhi (PLM),34,-5,27,-2,85,29,3,-,-,-,75   
35,Delhi (SFD),34,-6,28,0,85,4,0,-,-,-,78   
36,Bangalore A.P,29,0,19,-1,85,4,0,-,-,-,-
37,Hyderabad,33,0,23,0,70,-6,1,-,-,-,82   
