,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,28,-1,15,-3,67,-2,0,-,-,-,226  
1,Bhira,30,-,-,-,-,-,-,-,-,-,490  
2,Dahanu,26,-3,15,-2,60,-8,0,-,-,-,200  
3,Goa(Dabolim),32,-,19,-,85,-,0,-,-,-,275  
4,Goa(Panjim),31,-1,19,-1,80,1,0,0,0,0,294  
5,Harnai,27,-2,17,-6,55,-3,0,-,-,-,252  
6,Mumbai (CLB),28,-2,17,-3,62,-9,0,0,0,0,216  
7,Mumbai (SCZ),28,-4,13,-4,60,-3,0,0,0,0,235  
8,Ratnagiri,29,-3,15,-5,90,26,0,-,-,-,301  
9,Ahmednagar,25,-4,-,,-,-,-,-,-,-,62   
10,Jalgaon,26,-4,10,-2,43,-18,0,-,-,-,75   
11,Jeur,27,-3,17,4,55,-2,0,-,-,-,62   
12,Kolhapur,29,-1,15,0,80,19,0,-,-,-,107  
13,Mahabaleshwar,23,-1,11,-3,80,24,0,-,-,-,582  
14,Malegaon,23,-7,9,-2,70,15,0,-,-,-,56   
15,Nasik,25,-4,7,-3,65,-4,0,-,-,-,68   
16,Pune,27,-2,10,-1,-,-,0,-,-,-,74   
17,Pune AP(LHG),27,-,12,-,75,-,0,-,-,-,-
18,Sangli,28,-2,16,2,70,7,0,-,-,-,67   
19,Solapur,30,0,17,2,60,8,0,-,-,-,76   
20,Aurangabad,24,-5,13,3,50,-5,0,-,-,-,77   
21,Nanded,29,-1,17,4,65,2,0,-,-,-,94   
22,Osmanabad,27,-,14,-,65,-,0,-,-,-,82   
23,Parbhani,26,-4,14,1,65,13,0,-,-,-,97   
24,Akola,26,-4,14,1,70,18,0,-,-,-,83   
25,Amravati,31,2,15,0,65,15,0,-,-,-,89   
26,Brahmapuri,29,1,18,4,95,21,0,-,-,-,139  
27,Buldhana,22,-5,11,-4,60,5,0,-,-,-,85   
28,Chandrapur,27,-2,19,6,70,-3,0,-,-,-,128  
29,Nagpur,28,-1,17,5,65,-2,0,-,-,-,113  
30,Wardha,28,-1,17,3,70,18,0,-,-,-,109  
31,Yeotmal,-,-,9,-,65,11,0,-,-,-,109  
32,Ahmedabad,25,-2,9,-3,60,4,0,0,0,0,78   
33,Delhi (PLM),17,-4,9,4,99,19,0,-,-,-,75   
34,Delhi (SFD),18,-4,8,1,95,24,0,-,-,-,78   
35,Bangalore A.P,28,1,15,0,100,20,0,-,-,-,-
36,Hyderabad,30,2,18,4,95,16,0,-,-,-,82   
